sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible
0,November,2020,50-59,5247,5247,5247,5247,5247,5247,5247,5247,5247,5247,5247,0,0,0,0,0,0,0,0,0,0,0,0,25678.73,0,0,25678.73,0,0,25678.73,0,0,25678.73,0,0,25678.73,0,0,25678.73,0,0,25678.73,0,0,25678.73,0,0,25678.73,0,0,25678.73
0,December,2020,50-59,5335,5335,5335,5335,5335,5335,5335,5335,5335,5335,5335,0,0,0,0,0,0,0,0,0,0,0,0,25255.17,0,0,25255.17,0,0,25255.17,0,0,25255.17,0,0,25255.17,0,0,25255.17,0,0,25255.17,0,0,25255.17,0,0,25255.17,0,0,25255.17
0,January,2021,50-59,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,5056,0,0,0,0,0,0,0,0,0,0,0,0,26648.8,0,0,26648.8,0,0,26648.8,0,0,26648.8,0,0,26648.8,0,0,26648.8,0,0,26648.8,0,0,26648.8,0,0,26648.8,0,0,26648.8
0,February,2021,50-59,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,4254,0,0,0,0,0,0,0,0,0,0,0,0,31672.85,0,0,31672.85,0,0,31672.85,0,0,31672.85,0,0,31672.85,0,0,31672.85,0,0,31672.85,0,0,31672.85,0,0,31672.85,0,0,31672.85
0,March,2021,50-59,4365,4365,4365,4365,4365,4365,4365,4365,4365,4365,4365,0,0,0,0,0,0,0,0,0,0,0,0,30867.43,0,0,30867.43,0,0,30867.43,0,0,30867.43,0,0,30867.43,0,0,30867.43,0,0,30867.43,0,0,30867.43,0,0,30867.43,0,0,30867.43
0,April,2021,50-59,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,4099,0,0,0,0,0,0,0,0,0,0,0,0,32870.53,0,0,32870.53,0,0,32870.53,0,0,32870.53,0,0,32870.53,0,0,32870.53,0,0,32870.53,0,0,32870.53,0,0,32870.53,0,0,32870.53
0,May,2021,50-59,3744,3744,3744,3744,3744,3744,3744,3744,3744,3744,3744,0,0,0,0,0,0,0,0,0,0,0,0,35987.27,0,0,35987.27,0,0,35987.27,0,0,35987.27,0,0,35987.27,0,0,35987.27,0,0,35987.27,0,0,35987.27,0,0,35987.27,0,0,35987.27
1,January,2020,70-79,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,3596,0,0,0,0,0,0,0,0,0,0,0,0,37468.39,0,0,37468.39,0,0,37468.39,0,0,37468.39,0,0,37468.39,0,0,37468.39,0,0,37468.39,0,0,37468.39,0,0,37468.39,0,0,37468.39
1,February,2020,70-79,3345,3345,3345,3345,3345,3345,3345,3345,3345,3345,3345,0,0,0,0,0,0,0,0,0,0,0,0,40279.92,0,0,40279.92,0,0,40279.92,0,0,40279.92,0,0,40279.92,0,0,40279.92,0,0,40279.92,0,0,40279.92,0,0,40279.92,0,0,40279.92
1,March,2020,70-79,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,0,0,0,0,0,0,0,0,0,0,0,0,38061.11,0,0,38061.11,0,0,38061.11,0,0,38061.11,0,0,38061.11,0,0,38061.11,0,0,38061.11,0,0,38061.11,0,0,38061.11,0,0,38061.11
1,April,2020,70-79,3390,3390,3390,3390,3390,3390,3390,3390,3390,3390,3390,0,0,0,0,0,0,0,0,0,0,0,0,39745.23,0,0,39745.23,0,0,39745.23,0,0,39745.23,0,0,39745.23,0,0,39745.23,0,0,39745.23,0,0,39745.23,0,0,39745.23,0,0,39745.23
1,May,2020,70-79,3472,3472,3472,3472,3472,3472,3472,3472,3472,3472,3472,0,0,0,0,0,0,0,0,0,0,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54,0,0,38806.54
1,June,2020,70-79,3329,3329,3329,3329,3329,3329,3329,3329,3329,3329,3329,0,0,0,0,0,0,0,0,0,0,0,0,40473.51,0,0,40473.51,0,0,40473.51,0,0,40473.51,0,0,40473.51,0,0,40473.51,0,0,40473.51,0,0,40473.51,0,0,40473.51,0,0,40473.51
1,July,2020,70-79,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,3359,0,0,0,0,0,0,0,0,0,0,0,0,40112.03,0,0,40112.03,0,0,40112.03,0,0,40112.03,0,0,40112.03,0,0,40112.03,0,0,40112.03,0,0,40112.03,0,0,40112.03,0,0,40112.03
1,August,2020,70-79,3320,3320,3320,3320,3320,3320,3320,3320,3320,3320,3320,0,0,0,0,0,0,0,0,0,0,0,0,40583.23,0,0,40583.23,0,0,40583.23,0,0,40583.23,0,0,40583.23,0,0,40583.23,0,0,40583.23,0,0,40583.23,0,0,40583.23,0,0,40583.23
1,September,2020,70-79,3161,3161,3161,3161,3161,3161,3161,3161,3161,3161,3161,0,0,0,0,0,0,0,0,0,0,0,0,42624.59,0,0,42624.59,0,0,42624.59,0,0,42624.59,0,0,42624.59,0,0,42624.59,0,0,42624.59,0,0,42624.59,0,0,42624.59,0,0,42624.59
1,October,2020,70-79,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214,3214,0,0,0,0,0,0,0,0,0,0,0,0,41921.69,0,0,41921.69,0,0,41921.69,0,0,41921.69,0,0,41921.69,0,0,41921.69,0,0,41921.69,0,0,41921.69,0,0,41921.69,0,0,41921.69
1,November,2020,70-79,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,3090,0,0,0,0,0,0,0,0,0,0,0,0,43603.99,0,0,43603.99,0,0,43603.99,0,0,43603.99,0,0,43603.99,0,0,43603.99,0,0,43603.99,0,0,43603.99,0,0,43603.99,0,0,43603.99
1,December,2020,70-79,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,0,0,0,0,0,0,0,0,0,0,0,0,43745.56,0,0,43745.56,0,0,43745.56,0,0,43745.56,0,0,43745.56,0,0,43745.56,0,0,43745.56,0,0,43745.56,0,0,43745.56,0,0,43745.56
1,January,2021,70-79,3024,3024,3024,3024,3024,3024,3024,3024,3024,3024,3024,0,0,0,0,0,0,0,0,0,0,0,0,44555.66,0,0,44555.66,0,0,44555.66,0,0,44555.66,0,0,44555.66,0,0,44555.66,0,0,44555.66,0,0,44555.66,0,0,44555.66,0,0,44555.66
1,February,2021,70-79,2703,2703,2703,2703,2703,2703,2703,2703,2703,2703,2703,0,0,0,0,0,0,0,0,0,0,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96
1,March,2021,70-79,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,2858,0,0,0,0,0,0,0,0,0,0,0,0,47143.57,0,0,47143.57,0,0,47143.57,0,0,47143.57,0,0,47143.57,0,0,47143.57,0,0,47143.57,0,0,47143.57,0,0,47143.57,0,0,47143.57
1,April,2021,70-79,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,1693,0,0,0,0,0,0,0,0,0,0,0,0,79584.36,0,0,79584.36,0,0,79584.36,0,0,79584.36,0,0,79584.36,0,0,79584.36,0,0,79584.36,0,0,79584.36,0,0,79584.36,0,0,79584.36
1,January,2020,30-39,2749,2749,2749,2749,2749,2749,2749,2749,2749,2749,2749,0,0,0,0,0,0,0,0,0,0,0,0,49012.85,0,0,49012.85,0,0,49012.85,0,0,49012.85,0,0,49012.85,0,0,49012.85,0,0,49012.85,0,0,49012.85,0,0,49012.85,0,0,49012.85
1,February,2020,30-39,2526,2526,2526,2526,2526,2526,2526,2526,2526,2526,2526,0,0,0,0,0,0,0,0,0,0,0,0,53339.79,0,0,53339.79,0,0,53339.79,0,0,53339.79,0,0,53339.79,0,0,53339.79,0,0,53339.79,0,0,53339.79,0,0,53339.79,0,0,53339.79
1,March,2020,30-39,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85
1,April,2020,30-39,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,0,0,0,0,0,0,0,0,0,0,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11
1,May,2020,30-39,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85,0,0,49957.85
1,June,2020,30-39,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,0,0,0,0,0,0,0,0,0,0,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11,0,0,51623.11
1,July,2020,30-39,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,0,0,0,0,0,0,0,0,0,0,0,0,50671.8,0,0,50671.8,0,0,50671.8,0,0,50671.8,0,0,50671.8,0,0,50671.8,0,0,50671.8,0,0,50671.8,0,0,50671.8,0,0,50671.8
1,August,2020,30-39,2578,2578,2578,2578,2578,2578,2578,2578,2578,2578,2578,0,0,0,0,0,0,0,0,0,0,0,0,52263.9,0,0,52263.9,0,0,52263.9,0,0,52263.9,0,0,52263.9,0,0,52263.9,0,0,52263.9,0,0,52263.9,0,0,52263.9,0,0,52263.9
1,September,2020,30-39,2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,2490,0,0,0,0,0,0,0,0,0,0,0,0,54110.97,0,0,54110.97,0,0,54110.97,0,0,54110.97,0,0,54110.97,0,0,54110.97,0,0,54110.97,0,0,54110.97,0,0,54110.97,0,0,54110.97
1,October,2020,30-39,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,2563,0,0,0,0,0,0,0,0,0,0,0,0,52569.77,0,0,52569.77,0,0,52569.77,0,0,52569.77,0,0,52569.77,0,0,52569.77,0,0,52569.77,0,0,52569.77,0,0,52569.77,0,0,52569.77
1,November,2020,30-39,2446,2446,2446,2446,2446,2446,2446,2446,2446,2446,2446,0,0,0,0,0,0,0,0,0,0,0,0,55084.35,0,0,55084.35,0,0,55084.35,0,0,55084.35,0,0,55084.35,0,0,55084.35,0,0,55084.35,0,0,55084.35,0,0,55084.35,0,0,55084.35
1,December,2020,30-39,2441,2441,2441,2441,2441,2441,2441,2441,2441,2441,2441,0,0,0,0,0,0,0,0,0,0,0,0,55197.18,0,0,55197.18,0,0,55197.18,0,0,55197.18,0,0,55197.18,0,0,55197.18,0,0,55197.18,0,0,55197.18,0,0,55197.18,0,0,55197.18
1,January,2021,30-39,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,0,0,0,0,0,0,0,0,0,0,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57801.94
1,February,2021,30-39,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,0,0,0,0,0,0,0,0,0,0,0,0,66734.19,0,0,66734.19,0,0,66734.19,0,0,66734.19,0,0,66734.19,0,0,66734.19,0,0,66734.19,0,0,66734.19,0,0,66734.19,0,0,66734.19
1,March,2021,30-39,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,62090.47,0,0,62090.47,0,0,62090.47,0,0,62090.47,0,0,62090.47,0,0,62090.47,0,0,62090.47,0,0,62090.47,0,0,62090.47,0,0,62090.47
1,April,2021,30-39,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,2082,0,0,0,0,0,0,0,0,0,0,0,0,64714.85,0,0,64714.85,0,0,64714.85,0,0,64714.85,0,0,64714.85,0,0,64714.85,0,0,64714.85,0,0,64714.85,0,0,64714.85,0,0,64714.85
1,May,2021,30-39,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,2043,0,0,0,0,0,0,0,0,0,0,0,0,65950.23,0,0,65950.23,0,0,65950.23,0,0,65950.23,0,0,65950.23,0,0,65950.23,0,0,65950.23,0,0,65950.23,0,0,65950.23,0,0,65950.23
1,June,2021,30-39,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,1763,0,0,0,0,0,0,0,0,0,0,0,0,76424.46,0,0,76424.46,0,0,76424.46,0,0,76424.46,0,0,76424.46,0,0,76424.46,0,0,76424.46,0,0,76424.46,0,0,76424.46,0,0,76424.46
1,January,2020,40-49,4633,4633,4633,4633,4633,4633,4633,4602,4633,4633,4633,0,0,0,0,0,0,0,0,0,0,0,0,29081.87,0,0,29081.87,0,0,29081.87,0,0,29081.87,0,0,29081.87,0,0,29081.87,0,0,29277.78,0,0,29081.87,0,0,29081.87,0,0,29081.87
1,February,2020,40-49,4298,4298,4298,4298,4298,4298,4298,4269,4298,4298,4298,0,0,0,0,0,0,0,0,0,0,0,0,31348.61,0,0,31348.61,0,0,31348.61,0,0,31348.61,0,0,31348.61,0,0,31348.61,0,0,31561.57,0,0,31348.61,0,0,31348.61,0,0,31348.61
1,March,2020,40-49,4546,4546,4546,4546,4546,4546,4546,4515,4546,4546,4546,0,0,0,0,0,0,0,0,0,0,0,0,29638.43,0,0,29638.43,0,0,29638.43,0,0,29638.43,0,0,29638.43,0,0,29638.43,0,0,29841.93,0,0,29638.43,0,0,29638.43,0,0,29638.43
1,April,2020,40-49,4375,4375,4375,4375,4375,4375,4375,4345,4375,4375,4375,0,0,0,0,0,0,0,0,0,0,0,0,30796.87,0,0,30796.87,0,0,30796.87,0,0,30796.87,0,0,30796.87,0,0,30796.87,0,0,31009.51,0,0,30796.87,0,0,30796.87,0,0,30796.87
1,May,2020,40-49,4464,4464,4464,4464,4464,4464,4464,4433,4464,4464,4464,0,0,0,0,0,0,0,0,0,0,0,0,30182.87,0,0,30182.87,0,0,30182.87,0,0,30182.87,0,0,30182.87,0,0,30182.87,0,0,30393.94,0,0,30182.87,0,0,30182.87,0,0,30182.87
1,June,2020,40-49,4290,4290,4290,4290,4290,4290,4290,4246,4290,4290,4290,0,0,0,0,0,0,1,0,0,0,0,0,31407.07,0,0,31407.07,0,0,31407.07,0,0,31407.07,0,0,31407.07,0,0,31407.07,8602.21,217.79,47928.47,0,0,31407.07,0,0,31407.07,0,0,31407.07
1,July,2020,40-49,4411,4411,4411,4411,4411,4411,4411,4349,4411,4411,4411,0,0,0,0,0,0,0,0,0,0,0,0,30545.53,0,0,30545.53,0,0,30545.53,0,0,30545.53,0,0,30545.53,0,0,30545.53,0,0,30980.99,0,0,30545.53,0,0,30545.53,0,0,30545.53
1,August,2020,40-49,4313,4313,4313,4313,4313,4313,4313,4251,4313,4313,4313,0,0,0,0,0,0,0,0,0,0,0,0,31239.58,0,0,31239.58,0,0,31239.58,0,0,31239.58,0,0,31239.58,0,0,31239.58,0,0,31695.21,0,0,31239.58,0,0,31239.58,0,0,31239.58
1,September,2020,40-49,4107,4107,4107,4107,4107,4107,4107,4047,4107,4107,4107,0,0,0,0,0,0,0,0,0,0,0,0,32806.51,0,0,32806.51,0,0,32806.51,0,0,32806.51,0,0,32806.51,0,0,32806.51,0,0,33292.89,0,0,32806.51,0,0,32806.51,0,0,32806.51
1,October,2020,40-49,4182,4182,4182,4182,4182,4182,4182,4120,4182,4182,4182,0,0,0,0,0,0,0,0,0,0,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32218.15,0,0,32702.99,0,0,32218.15,0,0,32218.15,0,0,32218.15
1,November,2020,40-49,3995,3995,3995,3995,3995,3995,3995,3935,3995,3995,3995,0,0,0,0,0,0,0,0,0,0,0,0,33726.24,0,0,33726.24,0,0,33726.24,0,0,33726.24,0,0,33726.24,0,0,33726.24,0,0,34240.49,0,0,33726.24,0,0,33726.24,0,0,33726.24
1,December,2020,40-49,4029,4029,4029,4029,4029,4029,4029,3967,4029,4029,4029,0,0,0,0,0,0,0,0,0,0,0,0,33441.63,0,0,33441.63,0,0,33441.63,0,0,33441.63,0,0,33441.63,0,0,33441.63,0,0,33964.29,0,0,33441.63,0,0,33441.63,0,0,33441.63
1,January,2021,40-49,3937,3937,3937,3937,3937,3937,3937,3875,3937,3937,3937,0,0,0,0,0,0,0,0,0,0,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34223.09,0,0,34770.66,0,0,34223.09,0,0,34223.09,0,0,34223.09
1,February,2021,40-49,3455,3455,3455,3455,3455,3455,3455,3399,3455,3455,3455,0,0,0,0,0,0,0,0,0,0,0,0,38997.49,0,0,38997.49,0,0,38997.49,0,0,38997.49,0,0,38997.49,0,0,38997.49,0,0,39639.99,0,0,38997.49,0,0,38997.49,0,0,38997.49
1,March,2021,40-49,3582,3582,3582,3582,3582,3582,3582,3520,3582,3582,3582,0,0,0,0,0,0,0,0,0,0,0,0,37614.83,0,0,37614.83,0,0,37614.83,0,0,37614.83,0,0,37614.83,0,0,37614.83,0,0,38277.36,0,0,37614.83,0,0,37614.83,0,0,37614.83
1,April,2021,40-49,3371,3371,3371,3371,3371,3371,3371,3311,3371,3371,3371,0,0,0,0,0,0,0,0,0,0,0,0,39969.24,0,0,39969.24,0,0,39969.24,0,0,39969.24,0,0,39969.24,0,0,39969.24,0,0,40693.54,0,0,39969.24,0,0,39969.24,0,0,39969.24
1,May,2021,40-49,3287,3287,3287,3287,3287,3287,3287,3205,3287,3287,3287,0,0,0,0,0,0,1,0,0,0,0,0,40990.67,0,0,40990.67,0,0,40990.67,0,0,40990.67,0,0,40990.67,0,0,40990.67,11396.26,288.53,63495.87,0,0,40990.67,0,0,40990.67,0,0,40990.67
1,June,2021,40-49,2404,2404,2404,2404,2404,2404,2404,2361,2404,2404,2404,0,0,0,0,0,0,0,0,0,0,0,0,56046.72,0,0,56046.72,0,0,56046.72,0,0,56046.72,0,0,56046.72,0,0,56046.72,0,0,57067.48,0,0,56046.72,0,0,56046.72,0,0,56046.72
1,January,2020,25-29,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,0,0,0,0,0,0,0,0,0,0,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67
1,February,2020,25-29,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,1421,0,0,0,0,0,0,0,0,0,0,0,0,94817.96,0,0,94817.96,0,0,94817.96,0,0,94817.96,0,0,94817.96,0,0,94817.96,0,0,94817.96,0,0,94817.96,0,0,94817.96,0,0,94817.96
1,March,2020,25-29,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,0,0,0,0,0,0,0,0,0,0,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67,0,0,88700.67
1,April,2020,25-29,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,1463,0,0,0,0,0,0,0,0,0,0,0,0,92095.91,0,0,92095.91,0,0,92095.91,0,0,92095.91,0,0,92095.91,0,0,92095.91,0,0,92095.91,0,0,92095.91,0,0,92095.91,0,0,92095.91
1,May,2020,25-29,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,0,0,0,0,0,0,0,0,0,0,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6
1,June,2020,25-29,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,0,0,0,0,0,0,0,0,0,0,0,0,93566.89,0,0,93566.89,0,0,93566.89,0,0,93566.89,0,0,93566.89,0,0,93566.89,0,0,93566.89,0,0,93566.89,0,0,93566.89,0,0,93566.89
1,July,2020,25-29,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,0,0,0,0,0,0,0,0,0,0,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6
1,August,2020,25-29,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,0,0,0,0,0,0,0,0,0,0,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6,0,0,90548.6
1,September,2020,25-29,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68
1,October,2020,25-29,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17
1,November,2020,25-29,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68
1,December,2020,25-29,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17,0,0,92475.17
1,January,2021,25-29,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,0,0,0,0,0,0,0,0,0,0,0,0,94221.2,0,0,94221.2,0,0,94221.2,0,0,94221.2,0,0,94221.2,0,0,94221.2,0,0,94221.2,0,0,94221.2,0,0,94221.2,0,0,94221.2
