datasource,week_since_vaccination,vx_manufacturer,dose,riskfactor,AESI,Numerator,IR,lb,ub
TEST,11,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,CV,ADEM_broad,0,0,0,16797.95
TEST,11,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,56445.88
TEST,11,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,10420.44
TEST,12,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,137066.45
TEST,12,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,1643125.88
TEST,12,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,45844.27
TEST,12,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,61021.88
TEST,12,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,826603.2
TEST,12,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,826603.2
TEST,12,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,CV,ADEM_broad,0,0,0,15855.06
TEST,12,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,53276.52
TEST,12,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,9870.07
TEST,13,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,135822.91
TEST,13,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,1643125.88
TEST,13,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,45335.24
TEST,13,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,60528.45
TEST,13,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,792566.6
TEST,13,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,826603.2
TEST,13,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,CV,ADEM_broad,0,0,0,15751.27
TEST,13,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,53045.8
TEST,13,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,9799.72
TEST,14,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,135822.91
TEST,14,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,1643125.88
TEST,14,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,45335.24
TEST,14,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,60528.45
TEST,14,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,761222.16
TEST,14,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,826603.2
TEST,14,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,14,AstraZeneca,1,CV,ADEM_broad,0,0,0,15736.55
TEST,14,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,53045.8
TEST,14,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,9789.04
TEST,15,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,135822.91
TEST,15,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,1643125.88
TEST,15,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,45335.24
TEST,15,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,60528.45
TEST,15,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,732262.62
TEST,15,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,826603.2
TEST,15,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,15,AstraZeneca,1,CV,ADEM_broad,0,0,0,15736.55
TEST,15,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,53045.8
TEST,15,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,9784.06
TEST,16,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,135822.91
TEST,16,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,1643125.88
TEST,16,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,45335.24
TEST,16,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,60528.45
TEST,16,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,705425.77
TEST,16,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,826603.2
TEST,16,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,16,AstraZeneca,1,CV,ADEM_broad,0,0,0,15736.55
TEST,16,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,53045.8
TEST,16,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,9779.09
TEST,17,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,135822.91
TEST,17,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,1643125.88
TEST,17,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,45335.24
TEST,17,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,60528.45
TEST,17,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,680486.48
TEST,17,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,826603.2
TEST,17,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,17,AstraZeneca,1,CV,ADEM_broad,0,0,0,15736.55
TEST,17,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,53045.8
TEST,17,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,9774.13
TEST,18,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,135822.91
TEST,18,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,1643125.88
TEST,18,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,45335.24
TEST,18,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,60528.45
TEST,18,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,670329.96
TEST,18,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,826603.2
TEST,18,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,18,AstraZeneca,1,CV,ADEM_broad,0,0,0,15736.55
TEST,18,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,53045.8
TEST,18,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,9772
TEST,1,Moderna,1,COVCANCER,ADEM_broad,0,0,0,620904.71
TEST,1,Moderna,1,COVCKD,ADEM_broad,0,0,0,2138671.78
TEST,1,Moderna,1,COVCOPD,ADEM_broad,0,0,0,740309.46
TEST,1,Moderna,1,COVDIAB,ADEM_broad,0,0,0,481201.15
TEST,1,Moderna,1,COVHIV,ADEM_broad,0,0,0,2749720.86
TEST,1,Moderna,1,COVOBES,ADEM_broad,0,0,0,6416015.34
TEST,1,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,6416015.34
TEST,1,Moderna,1,CV,ADEM_broad,0,0,0,274972.09
TEST,1,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,528377.73
TEST,1,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,142578.12
TEST,2,Moderna,1,COVCANCER,ADEM_broad,0,0,0,310452.35
TEST,2,Moderna,1,COVCKD,ADEM_broad,0,0,0,1069335.89
TEST,2,Moderna,1,COVCOPD,ADEM_broad,0,0,0,372199.78
TEST,2,Moderna,1,COVDIAB,ADEM_broad,0,0,0,240600.58
TEST,2,Moderna,1,COVHIV,ADEM_broad,0,0,0,1374860.43
TEST,2,Moderna,1,COVOBES,ADEM_broad,0,0,0,3208007.67
TEST,2,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,3208007.67
TEST,2,Moderna,1,CV,ADEM_broad,0,0,0,138475.15
TEST,2,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,268399.05
TEST,2,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,71821.07
TEST,3,Moderna,1,COVCANCER,ADEM_broad,0,0,0,206968.24
TEST,3,Moderna,1,COVCKD,ADEM_broad,0,0,0,712890.59
TEST,3,Moderna,1,COVCOPD,ADEM_broad,0,0,0,254700.04
TEST,3,Moderna,1,COVDIAB,ADEM_broad,0,0,0,160975.3
TEST,3,Moderna,1,COVHIV,ADEM_broad,0,0,0,916573.62
TEST,3,Moderna,1,COVOBES,ADEM_broad,0,0,0,2138671.78
TEST,3,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,2138671.78
TEST,3,Moderna,1,CV,ADEM_broad,0,0,0,92921.6
TEST,3,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,183564.47
TEST,3,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,48536.14
TEST,4,Moderna,1,COVCANCER,ADEM_broad,0,0,0,157955.83
TEST,4,Moderna,1,COVCKD,ADEM_broad,0,0,0,534667.94
TEST,4,Moderna,1,COVCOPD,ADEM_broad,0,0,0,200202.56
TEST,4,Moderna,1,COVDIAB,ADEM_broad,0,0,0,121274.82
TEST,4,Moderna,1,COVHIV,ADEM_broad,0,0,0,694517.12
TEST,4,Moderna,1,COVOBES,ADEM_broad,0,0,0,1623329.18
TEST,4,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1643125.88
TEST,4,Moderna,1,CV,ADEM_broad,0,0,0,71026
TEST,4,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,144257.3
TEST,4,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,37312.74
TEST,5,Moderna,1,COVCANCER,ADEM_broad,0,0,0,144103.02
TEST,5,Moderna,1,COVCKD,ADEM_broad,0,0,0,506527.53
TEST,5,Moderna,1,COVCOPD,ADEM_broad,0,0,0,186357.29
TEST,5,Moderna,1,COVDIAB,ADEM_broad,0,0,0,114474.36
TEST,5,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,5,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,5,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1389034.25
TEST,5,Moderna,1,CV,ADEM_broad,0,0,0,66569.33
TEST,5,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,134065.99
TEST,5,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,34512.38
TEST,6,Moderna,1,COVCANCER,ADEM_broad,0,0,0,135959.96
TEST,6,Moderna,1,COVCKD,ADEM_broad,0,0,0,493539.64
TEST,6,Moderna,1,COVCOPD,ADEM_broad,0,0,0,179648.43
TEST,6,Moderna,1,COVDIAB,ADEM_broad,0,0,0,110530.21
TEST,6,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,6,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,6,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1295541.56
TEST,6,Moderna,1,CV,ADEM_broad,0,0,0,65152.96
TEST,6,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,128565.19
TEST,6,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,33072.24
TEST,7,Moderna,1,COVCANCER,ADEM_broad,0,0,0,128687.99
TEST,7,Moderna,1,COVCKD,ADEM_broad,0,0,0,481201.15
TEST,7,Moderna,1,COVCOPD,ADEM_broad,0,0,0,176356.44
TEST,7,Moderna,1,COVDIAB,ADEM_broad,0,0,0,108658.32
TEST,7,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,7,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,7,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1213840.74
TEST,7,Moderna,1,CV,ADEM_broad,0,0,0,64621.74
TEST,7,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,125921.8
TEST,7,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,32380.76
TEST,8,Moderna,1,COVCANCER,ADEM_broad,0,0,0,124180.94
TEST,8,Moderna,1,COVCKD,ADEM_broad,0,0,0,469464.54
TEST,8,Moderna,1,COVCOPD,ADEM_broad,0,0,0,173629.28
TEST,8,Moderna,1,COVDIAB,ADEM_broad,0,0,0,106848.79
TEST,8,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,8,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,8,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1161520.02
TEST,8,Moderna,1,CV,ADEM_broad,0,0,0,64251.94
TEST,8,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,124295.5
TEST,8,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,31875.16
TEST,9,Moderna,1,COVCANCER,ADEM_broad,0,0,0,121274.82
TEST,9,Moderna,1,COVCKD,ADEM_broad,0,0,0,458286.81
TEST,9,Moderna,1,COVCOPD,ADEM_broad,0,0,0,172077.04
TEST,9,Moderna,1,COVDIAB,ADEM_broad,0,0,0,105098.54
TEST,9,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,9,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,9,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1161520.02
TEST,9,Moderna,1,CV,ADEM_broad,0,0,0,64038.18
TEST,9,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,122934.6
TEST,9,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,31473.1
TEST,10,Moderna,1,COVCANCER,ADEM_broad,0,0,0,119447.09
TEST,10,Moderna,1,COVCKD,ADEM_broad,0,0,0,453657.65
TEST,10,Moderna,1,COVCOPD,ADEM_broad,0,0,0,170552.31
TEST,10,Moderna,1,COVDIAB,ADEM_broad,0,0,0,103803.02
TEST,10,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,10,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,10,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1161520.02
TEST,10,Moderna,1,CV,ADEM_broad,0,0,0,63977.36
TEST,10,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,122599.02
TEST,10,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,31181.75
TEST,11,Moderna,1,COVCANCER,ADEM_broad,0,0,0,117982.77
TEST,11,Moderna,1,COVCKD,ADEM_broad,0,0,0,453657.65
TEST,11,Moderna,1,COVCOPD,ADEM_broad,0,0,0,169054.36
TEST,11,Moderna,1,COVDIAB,ADEM_broad,0,0,0,102695.37
TEST,11,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,11,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,11,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1161520.02
TEST,11,Moderna,1,CV,ADEM_broad,0,0,0,63977.36
TEST,11,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,122599.02
TEST,11,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,30931.2
TEST,12,Moderna,1,COVCANCER,ADEM_broad,0,0,0,116553.91
TEST,12,Moderna,1,COVCKD,ADEM_broad,0,0,0,453657.65
TEST,12,Moderna,1,COVCOPD,ADEM_broad,0,0,0,167582.49
TEST,12,Moderna,1,COVDIAB,ADEM_broad,0,0,0,101611.1
TEST,12,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,12,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,12,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1161520.02
TEST,12,Moderna,1,CV,ADEM_broad,0,0,0,63977.36
TEST,12,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,122599.02
TEST,12,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,30684.66
TEST,13,Moderna,1,COVCANCER,ADEM_broad,0,0,0,115455.29
TEST,13,Moderna,1,COVCKD,ADEM_broad,0,0,0,453657.65
TEST,13,Moderna,1,COVCOPD,ADEM_broad,0,0,0,166136.03
TEST,13,Moderna,1,COVDIAB,ADEM_broad,0,0,0,100926.08
TEST,13,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,13,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,13,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1161520.02
TEST,13,Moderna,1,CV,ADEM_broad,0,0,0,63977.36
TEST,13,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,122599.02
TEST,13,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,30497.13
TEST,14,Moderna,1,COVCANCER,ADEM_broad,0,0,0,115455.29
TEST,14,Moderna,1,COVCKD,ADEM_broad,0,0,0,453657.65
TEST,14,Moderna,1,COVCOPD,ADEM_broad,0,0,0,166136.03
TEST,14,Moderna,1,COVDIAB,ADEM_broad,0,0,0,100624.59
TEST,14,Moderna,1,COVHIV,ADEM_broad,0,0,0,644671.4
TEST,14,Moderna,1,COVOBES,ADEM_broad,0,0,0,1548693.36
TEST,14,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,1161520.02
TEST,14,Moderna,1,CV,ADEM_broad,0,0,0,63977.36
TEST,14,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,122599.02
TEST,14,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,30469.54
TEST,1,Pfizer,1,COVCANCER,ADEM_broad,0,0,0,267333.97
TEST,1,Pfizer,1,COVCKD,ADEM_broad,0,0,0,962402.3
TEST,1,Pfizer,1,COVCOPD,ADEM_broad,0,0,0,138332.98
TEST,1,Pfizer,1,COVDIAB,ADEM_broad,0,0,0,77882.27
TEST,1,Pfizer,1,COVHIV,ADEM_broad,0,0,0,2208792.16
TEST,1,Pfizer,1,COVOBES,ADEM_broad,0,0,0,3742675.61
TEST,1,Pfizer,1,COVSICKLE,ADEM_broad,0,0,0,3208007.67
TEST,1,Pfizer,1,CV,ADEM_broad,0,0,0,31845.03
TEST,1,Pfizer,1,IMMUNOSUPPR,ADEM_broad,0,0,0,138332.98
TEST,1,Pfizer,1,any_risk_factors,ADEM_broad,0,0,0,22098.79
TEST,2,Pfizer,1,COVCANCER,ADEM_broad,0,0,0,133666.99
TEST,2,Pfizer,1,COVCKD,ADEM_broad,0,0,0,481201.15
