datasource,week_since_vaccination,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,8,Moderna,2,COVCANCER,L1,0,0,0,1141833.24
TEST,9,Moderna,2,COVCANCER,L1,0,0,0,1548693.36
TEST,10,Moderna,2,COVCANCER,L1,0,0,0,2807006.71
TEST,11,Moderna,2,COVCANCER,L1,0,0,0,3545692.69
TEST,1,AstraZeneca,1,COVCANCER,L1,0,0,0,1604003.83
TEST,2,AstraZeneca,1,COVCANCER,L1,0,0,0,1604003.83
TEST,3,AstraZeneca,1,COVCANCER,L1,0,0,0,1604003.83
TEST,4,AstraZeneca,1,COVCANCER,L1,0,0,0,1604003.83
TEST,5,AstraZeneca,1,COVCANCER,L1,0,0,0,1604003.83
TEST,6,AstraZeneca,1,COVCANCER,L1,0,0,0,1604003.83
TEST,7,AstraZeneca,1,COVCANCER,L1,0,0,0,1684204.03
TEST,8,AstraZeneca,1,COVCANCER,L1,0,0,0,1897694.68
TEST,6,Pfizer,1,COVCANCER,L1,0,0,0,2208792.16
TEST,9,AstraZeneca,1,COVCANCER,L1,0,0,0,2138671.78
TEST,10,AstraZeneca,1,COVCANCER,L1,0,0,0,2138671.78
TEST,11,AstraZeneca,1,COVCANCER,L1,0,0,0,2138671.78
TEST,12,AstraZeneca,1,COVCANCER,L1,0,0,0,2449751.31
TEST,1,AstraZeneca,2,COVCANCER,L1,0,0,0,3062189.14
TEST,2,AstraZeneca,2,COVCANCER,L1,0,0,0,4812011.5
TEST,3,AstraZeneca,2,COVCANCER,L1,0,0,0,5614013.42
TEST,9,Moderna,1,COVCANCER,L1,0,0,0,7091385.37
TEST,10,Moderna,1,COVCANCER,L1,0,0,0,13473632.21
TEST,12,Pfizer,2,COVCANCER,L1,0,0,0,2495117.08
TEST,13,Pfizer,2,COVCANCER,L1,0,0,0,4210510.06
TEST,12,Moderna,2,COVCANCER,L1,0,0,0,5614013.42
TEST,13,Moderna,2,COVCANCER,L1,0,0,0,12248756.55
TEST,14,Moderna,2,COVCANCER,L1,0,0,0,19248046.01
TEST,15,Moderna,2,COVCANCER,L1,0,0,0,44912107.35
TEST,13,AstraZeneca,1,COVCANCER,L1,0,0,0,19248046.01
TEST,4,AstraZeneca,2,COVCANCER,L1,0,0,0,8421020.13
TEST,7,Pfizer,1,COVCANCER,L1,0,0,0,4990234.15
TEST,8,Pfizer,1,COVCANCER,L1,0,0,0,6416015.34
TEST,9,Pfizer,1,COVCANCER,L1,0,0,0,6416015.34
TEST,10,Pfizer,1,COVCANCER,L1,0,0,0,6416015.34
TEST,11,Pfizer,1,COVCANCER,L1,0,0,0,7485351.23
TEST,12,Pfizer,1,COVCANCER,L1,0,0,0,9624023
TEST,13,Pfizer,1,COVCANCER,L1,0,0,0,9624023
TEST,14,Pfizer,1,COVCANCER,L1,0,0,0,19248046.01
TEST,15,Pfizer,1,COVCANCER,L1,0,0,0,19248046.01
TEST,11,Moderna,1,COVCANCER,L1,0,0,0,19248046.01
TEST,12,Moderna,1,COVCANCER,L1,0,0,0,19248046.01
TEST,13,Moderna,1,COVCANCER,L1,0,0,0,44912107.35
TEST,1,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,2,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,3,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,4,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,5,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,6,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,7,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,8,J&J,1,COVCANCER,L1,0,0,0,19248046.01
TEST,9,J&J,1,COVCANCER,L1,0,0,0,26947264.41
TEST,5,AstraZeneca,2,COVCANCER,L1,0,0,0,19248046.01
TEST,6,AstraZeneca,2,COVCANCER,L1,0,0,0,19248046.01
TEST,7,AstraZeneca,2,COVCANCER,L1,0,0,0,22456053.68
TEST,14,Pfizer,2,COVCANCER,L1,0,0,0,6416015.34
TEST,15,Pfizer,2,COVCANCER,L1,0,0,0,7485351.23
TEST,16,Pfizer,2,COVCANCER,L1,0,0,0,19248046.01
TEST,17,Pfizer,2,COVCANCER,L1,0,0,0,19248046.01
TEST,18,Pfizer,2,COVCANCER,L1,0,0,0,19248046.01
TEST,19,Pfizer,2,COVCANCER,L1,0,0,0,19248046.01
TEST,20,Pfizer,2,COVCANCER,L1,0,0,0,19248046.01
TEST,21,Pfizer,2,COVCANCER,L1,0,0,0,19248046.01
TEST,22,Pfizer,2,COVCANCER,L1,0,0,0,19248046.01
TEST,0,none,no_dose,COVCOPD,L1,7,2034.03,817.78,4190.87
TEST,1,Pfizer,1,COVCOPD,L1,0,0,0,142427.4
TEST,2,Pfizer,1,COVCOPD,L1,0,0,0,152244.43
TEST,3,Pfizer,1,COVCOPD,L1,0,0,0,166546.75
TEST,1,Pfizer,2,COVCOPD,L1,0,0,0,246769.82
TEST,2,Pfizer,2,COVCOPD,L1,0,0,0,260108.73
TEST,3,Pfizer,2,COVCOPD,L1,0,0,0,265228.98
TEST,4,Pfizer,2,COVCOPD,L1,0,0,0,267333.97
TEST,5,Pfizer,2,COVCOPD,L1,0,0,0,287284.27
TEST,1,Moderna,1,COVCOPD,L1,0,0,0,712890.59
TEST,2,Moderna,1,COVCOPD,L1,0,0,0,720515.09
TEST,3,Moderna,1,COVCOPD,L1,0,0,0,774346.68
TEST,4,Moderna,1,COVCOPD,L1,0,0,0,892293.52
TEST,5,Moderna,1,COVCOPD,L1,0,0,0,2363795.12
TEST,6,Moderna,1,COVCOPD,L1,0,0,0,3962833
TEST,7,Moderna,1,COVCOPD,L1,0,0,0,6416015.34
TEST,8,Moderna,1,COVCOPD,L1,0,0,0,7091385.37
TEST,4,Pfizer,1,COVCOPD,L1,0,0,0,408291.89
TEST,5,Pfizer,1,COVCOPD,L1,0,0,0,578267.48
TEST,6,Pfizer,1,COVCOPD,L1,0,0,0,983476.8
TEST,6,Pfizer,2,COVCOPD,L1,0,0,0,309028.26
TEST,7,Pfizer,2,COVCOPD,L1,0,0,0,330236.08
TEST,8,Pfizer,2,COVCOPD,L1,0,0,0,370154.73
TEST,9,Pfizer,2,COVCOPD,L1,0,0,0,474423.67
TEST,10,Pfizer,2,COVCOPD,L1,0,0,0,709138.54
TEST,11,Pfizer,2,COVCOPD,L1,0,0,0,976350.16
TEST,1,AstraZeneca,1,COVCOPD,L1,0,0,0,458286.81
TEST,2,AstraZeneca,1,COVCOPD,L1,0,0,0,458286.81
TEST,3,AstraZeneca,1,COVCOPD,L1,0,0,0,458286.81
TEST,4,AstraZeneca,1,COVCOPD,L1,0,0,0,456733.3
TEST,5,AstraZeneca,1,COVCOPD,L1,0,0,0,474423.67
TEST,1,Moderna,2,COVCOPD,L1,0,0,0,1113523.32
TEST,2,Moderna,2,COVCOPD,L1,0,0,0,1203002.88
TEST,3,Moderna,2,COVCOPD,L1,0,0,0,1203002.88
TEST,4,Moderna,2,COVCOPD,L1,0,0,0,1347363.22
TEST,5,Moderna,2,COVCOPD,L1,0,0,0,1480618.92
TEST,6,Moderna,2,COVCOPD,L1,0,0,0,1513891.26
TEST,7,Moderna,2,COVCOPD,L1,0,0,0,1585133.2
TEST,6,AstraZeneca,1,COVCOPD,L1,0,0,0,520217.46
TEST,7,AstraZeneca,1,COVCOPD,L1,0,0,0,530457.96
TEST,8,AstraZeneca,1,COVCOPD,L1,0,0,0,578267.48
TEST,9,AstraZeneca,1,COVCOPD,L1,0,0,0,620904.71
TEST,10,AstraZeneca,1,COVCOPD,L1,0,0,0,740309.46
TEST,11,AstraZeneca,1,COVCOPD,L1,0,0,0,752716.88
TEST,12,AstraZeneca,1,COVCOPD,L1,0,0,0,874911.18
TEST,1,AstraZeneca,2,COVCOPD,L1,0,0,0,1236113.05
TEST,13,AstraZeneca,1,COVCOPD,L1,0,0,0,4082918.85
TEST,7,Pfizer,1,COVCOPD,L1,0,0,0,5614013.42
TEST,8,Pfizer,1,COVCOPD,L1,0,0,0,6416015.34
TEST,9,Pfizer,1,COVCOPD,L1,0,0,0,6416015.34
TEST,10,Pfizer,1,COVCOPD,L1,0,0,0,6416015.34
TEST,11,Pfizer,1,COVCOPD,L1,0,0,0,7485351.23
TEST,12,Pfizer,1,COVCOPD,L1,0,0,0,10364332.47
TEST,13,Pfizer,1,COVCOPD,L1,0,0,0,19248046.01
TEST,14,Pfizer,1,COVCOPD,L1,0,0,0,22456053.68
TEST,12,Pfizer,2,COVCOPD,L1,0,0,0,1418277.07
TEST,13,Pfizer,2,COVCOPD,L1,0,0,0,1705523.06
TEST,14,Pfizer,2,COVCOPD,L1,0,0,0,2283666.48
TEST,1,J&J,1,COVCOPD,L1,0,0,0,3962833
TEST,2,J&J,1,COVCOPD,L1,0,0,0,4812011.5
TEST,3,J&J,1,COVCOPD,L1,0,0,0,5389452.88
TEST,4,J&J,1,COVCOPD,L1,0,0,0,6124378.28
TEST,5,J&J,1,COVCOPD,L1,0,0,0,14970702.45
TEST,8,Moderna,2,COVCOPD,L1,0,0,0,2138671.78
TEST,9,Moderna,2,COVCOPD,L1,0,0,0,2406005.75
TEST,10,Moderna,2,COVCOPD,L1,0,0,0,3454777.49
TEST,11,Moderna,2,COVCOPD,L1,0,0,0,5858100.96
TEST,12,Moderna,2,COVCOPD,L1,0,0,0,6736816.1
TEST,13,Moderna,2,COVCOPD,L1,0,0,0,22456053.68
TEST,15,Pfizer,2,COVCOPD,L1,0,0,0,3641522.22
TEST,16,Pfizer,2,COVCOPD,L1,0,0,0,4812011.5
TEST,17,Pfizer,2,COVCOPD,L1,0,0,0,4812011.5
TEST,18,Pfizer,2,COVCOPD,L1,0,0,0,4812011.5
TEST,19,Pfizer,2,COVCOPD,L1,0,0,0,4812011.5
TEST,20,Pfizer,2,COVCOPD,L1,0,0,0,4812011.5
TEST,21,Pfizer,2,COVCOPD,L1,0,0,0,4812011.5
TEST,2,AstraZeneca,2,COVCOPD,L1,0,0,0,3368408.05
TEST,9,Moderna,1,COVCOPD,L1,0,0,0,9624023
TEST,10,Moderna,1,COVCOPD,L1,0,0,0,9624023
TEST,11,Moderna,1,COVCOPD,L1,0,0,0,14970702.45
TEST,12,Moderna,1,COVCOPD,L1,0,0,0,19248046.01
TEST,13,Moderna,1,COVCOPD,L1,0,0,0,19248046.01
TEST,22,Pfizer,2,COVCOPD,L1,0,0,0,9624023
TEST,6,J&J,1,COVCOPD,L1,0,0,0,67368161.03
TEST,3,AstraZeneca,2,COVCOPD,L1,0,0,0,9624023
TEST,4,AstraZeneca,2,COVCOPD,L1,0,0,0,8982421.47
TEST,5,AstraZeneca,2,COVCOPD,L1,0,0,0,26947264.41
TEST,0,none,no_dose,COVHIV,L1,0,0,0,15481.6
TEST,1,Moderna,1,COVHIV,L1,0,0,0,2749720.86
TEST,2,Moderna,1,COVHIV,L1,0,0,0,2749720.86
TEST,3,Moderna,1,COVHIV,L1,0,0,0,2749720.86
TEST,4,Moderna,1,COVHIV,L1,0,0,0,2866730.26
TEST,1,Pfizer,1,COVHIV,L1,0,0,0,2208792.16
TEST,5,Moderna,1,COVHIV,L1,0,0,0,8982421.47
TEST,1,Moderna,2,COVHIV,L1,0,0,0,3849609.2
TEST,2,Moderna,2,COVHIV,L1,0,0,0,3849609.2
TEST,3,Moderna,2,COVHIV,L1,0,0,0,3849609.2
TEST,4,Moderna,2,COVHIV,L1,0,0,0,3849609.2
TEST,5,Moderna,2,COVHIV,L1,0,0,0,3849609.2
TEST,6,Moderna,2,COVHIV,L1,0,0,0,4646080.07
TEST,2,Pfizer,1,COVHIV,L1,0,0,0,3208007.67
TEST,3,Pfizer,1,COVHIV,L1,0,0,0,2994140.49
TEST,4,Pfizer,1,COVHIV,L1,0,0,0,14970702.45
TEST,1,Pfizer,2,COVHIV,L1,0,0,0,3849609.2
TEST,2,Pfizer,2,COVHIV,L1,0,0,0,3849609.2
TEST,3,Pfizer,2,COVHIV,L1,0,0,0,3849609.2
TEST,4,Pfizer,2,COVHIV,L1,0,0,0,3849609.2
TEST,5,Pfizer,2,COVHIV,L1,0,0,0,3849609.2
TEST,6,Pfizer,2,COVHIV,L1,0,0,0,3849609.2
TEST,7,Pfizer,2,COVHIV,L1,0,0,0,3849609.2
TEST,8,Pfizer,2,COVHIV,L1,0,0,0,6736816.1
TEST,1,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,2,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,3,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,4,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,5,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,6,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,7,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,8,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,9,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,10,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,11,AstraZeneca,1,COVHIV,L1,0,0,0,9624023
TEST,12,AstraZeneca,1,COVHIV,L1,0,0,0,14970702.45
TEST,13,AstraZeneca,1,COVHIV,L1,0,0,0,19248046.01
TEST,14,AstraZeneca,1,COVHIV,L1,0,0,0,19248046.01
TEST,15,AstraZeneca,1,COVHIV,L1,0,0,0,19248046.01
TEST,16,AstraZeneca,1,COVHIV,L1,0,0,0,19248046.01
TEST,17,AstraZeneca,1,COVHIV,L1,0,0,0,19248046.01
TEST,18,AstraZeneca,1,COVHIV,L1,0,0,0,44912107.35
TEST,9,Pfizer,2,COVHIV,L1,0,0,0,11228026.84
TEST,7,Moderna,2,COVHIV,L1,0,0,0,7091385.37
TEST,8,Moderna,2,COVHIV,L1,0,0,0,11228026.84
TEST,5,Pfizer,1,COVHIV,L1,0,0,0,19248046.01
TEST,6,Pfizer,1,COVHIV,L1,0,0,0,19248046.01
TEST,9,Moderna,2,COVHIV,L1,0,0,0,19248046.01
TEST,10,Moderna,2,COVHIV,L1,0,0,0,22456053.68
TEST,1,AstraZeneca,2,COVHIV,L1,0,0,0,19248046.01
TEST,2,AstraZeneca,2,COVHIV,L1,0,0,0,19248046.01
TEST,3,AstraZeneca,2,COVHIV,L1,0,0,0,19248046.01
TEST,4,AstraZeneca,2,COVHIV,L1,0,0,0,19248046.01
TEST,5,AstraZeneca,2,COVHIV,L1,0,0,0,19248046.01
TEST,6,AstraZeneca,2,COVHIV,L1,0,0,0,19248046.01
TEST,7,AstraZeneca,2,COVHIV,L1,0,0,0,19248046.01
TEST,8,AstraZeneca,2,COVHIV,L1,0,0,0,22456053.68
TEST,0,none,no_dose,COVCKD,L1,0,0,0,9327.54
TEST,1,Pfizer,1,COVCKD,L1,0,0,0,962402.3
TEST,2,Pfizer,1,COVCKD,L1,0,0,0,962402.3
TEST,3,Pfizer,1,COVCKD,L1,0,0,0,1036433.25
TEST,1,Pfizer,2,COVCKD,L1,0,0,0,1171620.19
TEST,2,Pfizer,2,COVCKD,L1,0,0,0,1203002.88
TEST,3,Pfizer,2,COVCKD,L1,0,0,0,1203002.88
TEST,4,Pfizer,2,COVCKD,L1,0,0,0,1203002.88
TEST,5,Pfizer,2,COVCKD,L1,0,0,0,1203002.88
TEST,6,Pfizer,2,COVCKD,L1,0,0,0,1203002.88
TEST,7,Pfizer,2,COVCKD,L1,0,0,0,1283203.07
TEST,8,Pfizer,2,COVCKD,L1,0,0,0,1418277.07
TEST,1,Moderna,1,COVCKD,L1,0,0,0,2138671.78
TEST,2,Moderna,1,COVCKD,L1,0,0,0,2138671.78
TEST,3,Moderna,1,COVCKD,L1,0,0,0,2138671.78
TEST,4,Moderna,1,COVCKD,L1,0,0,0,2138671.78
TEST,5,Moderna,1,COVCKD,L1,0,0,0,9624023
TEST,1,Moderna,2,COVCKD,L1,0,0,0,2406005.75
TEST,2,Moderna,2,COVCKD,L1,0,0,0,2406005.75
TEST,3,Moderna,2,COVCKD,L1,0,0,0,2406005.75
TEST,4,Moderna,2,COVCKD,L1,0,0,0,2406005.75
TEST,5,Moderna,2,COVCKD,L1,0,0,0,2406005.75
TEST,6,Moderna,2,COVCKD,L1,0,0,0,2591083.12
TEST,7,Moderna,2,COVCKD,L1,0,0,0,2749720.86
TEST,8,Moderna,2,COVCKD,L1,0,0,0,2929050.48
TEST,9,Pfizer,2,COVCKD,L1,0,0,0,2010989.88
TEST,10,Pfizer,2,COVCKD,L1,0,0,0,3545692.69
TEST,11,Pfizer,2,COVCKD,L1,0,0,0,5389452.88
TEST,12,Pfizer,2,COVCKD,L1,0,0,0,6416015.34
TEST,13,Pfizer,2,COVCKD,L1,0,0,0,9624023
TEST,6,Moderna,1,COVCKD,L1,0,0,0,19248046.01
TEST,7,Moderna,1,COVCKD,L1,0,0,0,19248046.01
TEST,8,Moderna,1,COVCKD,L1,0,0,0,19248046.01
TEST,9,Moderna,1,COVCKD,L1,0,0,0,19248046.01
TEST,10,Moderna,1,COVCKD,L1,0,0,0,44912107.35
TEST,4,Pfizer,1,COVCKD,L1,0,0,0,3962833
TEST,1,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,2,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,3,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,4,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,5,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,6,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,7,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,8,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,9,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,10,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,11,AstraZeneca,1,COVCKD,L1,0,0,0,19248046.01
TEST,12,AstraZeneca,1,COVCKD,L1,0,0,0,26947264.41
TEST,1,AstraZeneca,2,COVCKD,L1,0,0,0,67368161.03
TEST,9,Moderna,2,COVCKD,L1,0,0,0,3208007.67
TEST,10,Moderna,2,COVCKD,L1,0,0,0,7485351.23
TEST,11,Moderna,2,COVCKD,L1,0,0,0,19248046.01
TEST,12,Moderna,2,COVCKD,L1,0,0,0,19248046.01
TEST,13,Moderna,2,COVCKD,L1,0,0,0,22456053.68
TEST,5,Pfizer,1,COVCKD,L1,0,0,0,4812011.5
TEST,6,Pfizer,1,COVCKD,L1,0,0,0,4812011.5
TEST,7,Pfizer,1,COVCKD,L1,0,0,0,5614013.42
TEST,8,Pfizer,1,COVCKD,L1,0,0,0,6416015.34
TEST,9,Pfizer,1,COVCKD,L1,0,0,0,6416015.34
TEST,10,Pfizer,1,COVCKD,L1,0,0,0,6416015.34
TEST,11,Pfizer,1,COVCKD,L1,0,0,0,6416015.34
TEST,12,Pfizer,1,COVCKD,L1,0,0,0,6416015.34
TEST,13,Pfizer,1,COVCKD,L1,0,0,0,6416015.34
