datasource,week_since_vaccination,vx_manufacturer,dose,ageband,AESI,Numerator,IR,lb,ub
TEST,2,AstraZeneca,1,0-59,ADEM_broad,0,0,0,139046.77
TEST,2,AstraZeneca,1,60+,ADEM_broad,0,0,0,70248.34
TEST,3,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,3,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,3,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,3,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,3,AstraZeneca,1,25-29,ADEM_broad,0,0,0,1283203.07
TEST,3,AstraZeneca,1,30-39,ADEM_broad,0,0,0,1548693.36
TEST,3,AstraZeneca,1,40-49,ADEM_broad,0,0,0,278957.19
TEST,3,AstraZeneca,1,50-59,ADEM_broad,0,0,0,173405.82
TEST,3,AstraZeneca,1,60-69,ADEM_broad,0,0,0,101841.51
TEST,3,AstraZeneca,1,70-79,ADEM_broad,0,0,0,86702.91
TEST,3,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,3,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,31124.12
TEST,3,AstraZeneca,1,0-59,ADEM_broad,0,0,0,92793.61
TEST,3,AstraZeneca,1,60+,ADEM_broad,0,0,0,46832.23
TEST,4,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,25-29,ADEM_broad,0,0,0,969326.06
TEST,4,AstraZeneca,1,30-39,ADEM_broad,0,0,0,1171620.19
TEST,4,AstraZeneca,1,40-49,ADEM_broad,0,0,0,209217.89
TEST,4,AstraZeneca,1,50-59,ADEM_broad,0,0,0,130305.92
TEST,4,AstraZeneca,1,60-69,ADEM_broad,0,0,0,76337.86
TEST,4,AstraZeneca,1,70-79,ADEM_broad,0,0,0,65027.18
TEST,4,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,23355.23
TEST,4,AstraZeneca,1,0-59,ADEM_broad,0,0,0,69739.3
TEST,4,AstraZeneca,1,60+,ADEM_broad,0,0,0,35115.02
TEST,5,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,25-29,ADEM_broad,0,0,0,806804.32
TEST,5,AstraZeneca,1,30-39,ADEM_broad,0,0,0,969326.06
TEST,5,AstraZeneca,1,40-49,ADEM_broad,0,0,0,169479.65
TEST,5,AstraZeneca,1,50-59,ADEM_broad,0,0,0,106426.79
TEST,5,AstraZeneca,1,60-69,ADEM_broad,0,0,0,61777.31
TEST,5,AstraZeneca,1,70-79,ADEM_broad,0,0,0,52021.75
TEST,5,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,18875.92
TEST,5,AstraZeneca,1,0-59,ADEM_broad,0,0,0,56922.82
TEST,5,AstraZeneca,1,60+,ADEM_broad,0,0,0,28240.69
TEST,6,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,25-29,ADEM_broad,0,0,0,709138.54
TEST,6,AstraZeneca,1,30-39,ADEM_broad,0,0,0,842102.01
TEST,6,AstraZeneca,1,40-49,ADEM_broad,0,0,0,145190
TEST,6,AstraZeneca,1,50-59,ADEM_broad,0,0,0,92602.28
TEST,6,AstraZeneca,1,60-69,ADEM_broad,0,0,0,52426.58
TEST,6,AstraZeneca,1,70-79,ADEM_broad,0,0,0,43421.31
TEST,6,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,16028.59
TEST,6,AstraZeneca,1,0-59,ADEM_broad,0,0,0,49299.79
TEST,6,AstraZeneca,1,60+,ADEM_broad,0,0,0,23750.45
TEST,7,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,25-29,ADEM_broad,0,0,0,638560.77
TEST,7,AstraZeneca,1,30-39,ADEM_broad,0,0,0,744399.57
TEST,7,AstraZeneca,1,40-49,ADEM_broad,0,0,0,128198.21
TEST,7,AstraZeneca,1,50-59,ADEM_broad,0,0,0,83170.57
TEST,7,AstraZeneca,1,60-69,ADEM_broad,0,0,0,46428.78
TEST,7,AstraZeneca,1,70-79,ADEM_broad,0,0,0,37281.77
TEST,7,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,14065.8
TEST,7,AstraZeneca,1,0-59,ADEM_broad,0,0,0,43988.35
TEST,7,AstraZeneca,1,60+,ADEM_broad,0,0,0,20677.77
TEST,8,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,25-29,ADEM_broad,0,0,0,596178.42
TEST,8,AstraZeneca,1,30-39,ADEM_broad,0,0,0,667011.5
TEST,8,AstraZeneca,1,40-49,ADEM_broad,0,0,0,115852.38
TEST,8,AstraZeneca,1,50-59,ADEM_broad,0,0,0,76251.46
TEST,8,AstraZeneca,1,60-69,ADEM_broad,0,0,0,43351.45
TEST,8,AstraZeneca,1,70-79,ADEM_broad,0,0,0,32663.35
TEST,8,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,12721.78
TEST,8,AstraZeneca,1,0-59,ADEM_broad,0,0,0,40123.98
TEST,8,AstraZeneca,1,60+,ADEM_broad,0,0,0,18628
TEST,9,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,25-29,ADEM_broad,0,0,0,578267.48
TEST,9,AstraZeneca,1,30-39,ADEM_broad,0,0,0,604198.75
TEST,9,AstraZeneca,1,40-49,ADEM_broad,0,0,0,105675.55
TEST,9,AstraZeneca,1,50-59,ADEM_broad,0,0,0,70395.15
TEST,9,AstraZeneca,1,60-69,ADEM_broad,0,0,0,41053.11
TEST,9,AstraZeneca,1,70-79,ADEM_broad,0,0,0,29347.92
TEST,9,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,11697.89
TEST,9,AstraZeneca,1,0-59,ADEM_broad,0,0,0,36964.7
TEST,9,AstraZeneca,1,60+,ADEM_broad,0,0,0,17113.72
TEST,10,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,25-29,ADEM_broad,0,0,0,561401.34
TEST,10,AstraZeneca,1,30-39,ADEM_broad,0,0,0,552198.04
TEST,10,AstraZeneca,1,40-49,ADEM_broad,0,0,0,97142.27
TEST,10,AstraZeneca,1,50-59,ADEM_broad,0,0,0,65374.25
TEST,10,AstraZeneca,1,60-69,ADEM_broad,0,0,0,39293.18
TEST,10,AstraZeneca,1,70-79,ADEM_broad,0,0,0,26882.75
TEST,10,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,10889.54
TEST,10,AstraZeneca,1,0-59,ADEM_broad,0,0,0,34266.61
TEST,10,AstraZeneca,1,60+,ADEM_broad,0,0,0,15962.13
TEST,11,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,25-29,ADEM_broad,0,0,0,545491.18
TEST,11,AstraZeneca,1,30-39,ADEM_broad,0,0,0,508438.95
TEST,11,AstraZeneca,1,40-49,ADEM_broad,0,0,0,89884.14
TEST,11,AstraZeneca,1,50-59,ADEM_broad,0,0,0,61021.88
TEST,11,AstraZeneca,1,60-69,ADEM_broad,0,0,0,37804.8
TEST,11,AstraZeneca,1,70-79,ADEM_broad,0,0,0,24905.05
TEST,11,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,10212.71
TEST,11,AstraZeneca,1,0-59,ADEM_broad,0,0,0,31935.61
TEST,11,AstraZeneca,1,60+,ADEM_broad,0,0,0,15014.08
TEST,12,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,25-29,ADEM_broad,0,0,0,530457.96
TEST,12,AstraZeneca,1,30-39,ADEM_broad,0,0,0,472759.02
TEST,12,AstraZeneca,1,40-49,ADEM_broad,0,0,0,83843.39
TEST,12,AstraZeneca,1,50-59,ADEM_broad,0,0,0,57505.9
TEST,12,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36732.91
TEST,12,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23383.6
TEST,12,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9680.03
TEST,12,AstraZeneca,1,0-59,ADEM_broad,0,0,0,30014.77
TEST,12,AstraZeneca,1,60+,ADEM_broad,0,0,0,14288.05
TEST,13,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,13,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,13,AstraZeneca,1,40-49,ADEM_broad,0,0,0,82559.02
TEST,13,AstraZeneca,1,50-59,ADEM_broad,0,0,0,56445.88
TEST,13,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,13,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23238.41
TEST,13,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9592.5
TEST,13,AstraZeneca,1,0-59,ADEM_broad,0,0,0,29508.61
TEST,13,AstraZeneca,1,60+,ADEM_broad,0,0,0,14212.69
TEST,14,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,14,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,14,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,14,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,14,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,14,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,14,AstraZeneca,1,40-49,ADEM_broad,0,0,0,81856.82
TEST,14,AstraZeneca,1,50-59,ADEM_broad,0,0,0,55953.62
TEST,14,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,14,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23230.4
TEST,14,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,14,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9567.3
TEST,14,AstraZeneca,1,0-59,ADEM_broad,0,0,0,29284.14
TEST,14,AstraZeneca,1,60+,ADEM_broad,0,0,0,14209.69
TEST,15,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,15,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,15,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,15,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,15,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,15,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,15,AstraZeneca,1,40-49,ADEM_broad,0,0,0,81166.46
TEST,15,AstraZeneca,1,50-59,ADEM_broad,0,0,0,55469.87
TEST,15,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,15,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23230.4
TEST,15,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,15,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9543.58
TEST,15,AstraZeneca,1,0-59,ADEM_broad,0,0,0,29063.05
TEST,15,AstraZeneca,1,60+,ADEM_broad,0,0,0,14209.69
TEST,16,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,16,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,16,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,16,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,16,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,16,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,16,AstraZeneca,1,40-49,ADEM_broad,0,0,0,80487.65
TEST,16,AstraZeneca,1,50-59,ADEM_broad,0,0,0,55016.87
TEST,16,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,16,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23230.4
TEST,16,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,16,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9520.66
TEST,16,AstraZeneca,1,0-59,ADEM_broad,0,0,0,28851.46
TEST,16,AstraZeneca,1,60+,ADEM_broad,0,0,0,14209.69
TEST,17,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,17,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,17,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,17,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,17,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,17,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,17,AstraZeneca,1,40-49,ADEM_broad,0,0,0,79820.1
TEST,17,AstraZeneca,1,50-59,ADEM_broad,0,0,0,54793.14
TEST,17,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,17,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23230.4
TEST,17,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,17,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9504.54
TEST,17,AstraZeneca,1,0-59,ADEM_broad,0,0,0,28703.95
TEST,17,AstraZeneca,1,60+,ADEM_broad,0,0,0,14209.69
TEST,18,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,18,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,18,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,18,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,18,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,18,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,18,AstraZeneca,1,40-49,ADEM_broad,0,0,0,79350.01
TEST,18,AstraZeneca,1,50-59,ADEM_broad,0,0,0,54637.6
TEST,18,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,18,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23230.4
TEST,18,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,18,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9493.15
TEST,18,AstraZeneca,1,0-59,ADEM_broad,0,0,0,28600.37
TEST,18,AstraZeneca,1,60+,ADEM_broad,0,0,0,14209.69
TEST,19,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,19,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,19,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,19,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,19,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,19,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,19,AstraZeneca,1,40-49,ADEM_broad,0,0,0,79117.04
TEST,19,AstraZeneca,1,50-59,ADEM_broad,0,0,0,54482.94
TEST,19,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,19,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23230.4
TEST,19,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,19,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9485.13
TEST,19,AstraZeneca,1,0-59,ADEM_broad,0,0,0,28527.7
TEST,19,AstraZeneca,1,60+,ADEM_broad,0,0,0,14209.69
TEST,20,AstraZeneca,1,0-4,ADEM_broad,0,0,0,0
TEST,20,AstraZeneca,1,5-11,ADEM_broad,0,0,0,0
TEST,20,AstraZeneca,1,12-17,ADEM_broad,0,0,0,0
TEST,20,AstraZeneca,1,18-24,ADEM_broad,0,0,0,0
TEST,20,AstraZeneca,1,25-29,ADEM_broad,0,0,0,522233.81
TEST,20,AstraZeneca,1,30-39,ADEM_broad,0,0,0,466215.65
TEST,20,AstraZeneca,1,40-49,ADEM_broad,0,0,0,79117.04
TEST,20,AstraZeneca,1,50-59,ADEM_broad,0,0,0,54394.96
TEST,20,AstraZeneca,1,60-69,ADEM_broad,0,0,0,36593.24
TEST,20,AstraZeneca,1,70-79,ADEM_broad,0,0,0,23230.4
TEST,20,AstraZeneca,1,80+,ADEM_broad,0,0,0,0
TEST,20,AstraZeneca,1,all_birth_cohorts,ADEM_broad,0,0,0,9482.46
TEST,20,AstraZeneca,1,0-59,ADEM_broad,0,0,0,28503.56
TEST,20,AstraZeneca,1,60+,ADEM_broad,0,0,0,14209.69
TEST,1,J&J,1,0-4,ADEM_broad,0,0,0,0
TEST,1,J&J,1,5-11,ADEM_broad,0,0,0,0
TEST,1,J&J,1,12-17,ADEM_broad,0,0,0,0
TEST,1,J&J,1,18-24,ADEM_broad,0,0,0,0
TEST,1,J&J,1,25-29,ADEM_broad,0,0,0,0
TEST,1,J&J,1,30-39,ADEM_broad,0,0,0,0
TEST,1,J&J,1,40-49,ADEM_broad,0,0,0,0
TEST,1,J&J,1,50-59,ADEM_broad,0,0,0,1604003.83
TEST,1,J&J,1,60-69,ADEM_broad,0,0,0,1604003.83
TEST,1,J&J,1,70-79,ADEM_broad,0,0,0,2749720.86
TEST,1,J&J,1,80+,ADEM_broad,0,0,0,0
TEST,1,J&J,1,all_birth_cohorts,ADEM_broad,0,0,0,620904.71
TEST,1,J&J,1,0-59,ADEM_broad,0,0,0,1604003.83
TEST,1,J&J,1,60+,ADEM_broad,0,0,0,1013055.05
TEST,2,J&J,1,0-4,ADEM_broad,0,0,0,0
TEST,2,J&J,1,5-11,ADEM_broad,0,0,0,0
TEST,2,J&J,1,12-17,ADEM_broad,0,0,0,0
TEST,2,J&J,1,18-24,ADEM_broad,0,0,0,0
TEST,2,J&J,1,25-29,ADEM_broad,0,0,0,0
TEST,2,J&J,1,30-39,ADEM_broad,0,0,0,0
TEST,2,J&J,1,40-49,ADEM_broad,0,0,0,0
TEST,2,J&J,1,50-59,ADEM_broad,0,0,0,802001.92
TEST,2,J&J,1,60-69,ADEM_broad,0,0,0,802001.92
TEST,2,J&J,1,70-79,ADEM_broad,0,0,0,1374860.43
TEST,2,J&J,1,80+,ADEM_broad,0,0,0,0
TEST,2,J&J,1,all_birth_cohorts,ADEM_broad,0,0,0,310452.35
TEST,2,J&J,1,0-59,ADEM_broad,0,0,0,802001.92
TEST,2,J&J,1,60+,ADEM_broad,0,0,0,506527.53
TEST,3,J&J,1,0-4,ADEM_broad,0,0,0,0
TEST,3,J&J,1,5-11,ADEM_broad,0,0,0,0
TEST,3,J&J,1,12-17,ADEM_broad,0,0,0,0
TEST,3,J&J,1,18-24,ADEM_broad,0,0,0,0
TEST,3,J&J,1,25-29,ADEM_broad,0,0,0,0
TEST,3,J&J,1,30-39,ADEM_broad,0,0,0,0
TEST,3,J&J,1,40-49,ADEM_broad,0,0,0,0
TEST,3,J&J,1,50-59,ADEM_broad,0,0,0,547708.63
TEST,3,J&J,1,60-69,ADEM_broad,0,0,0,561401.34
TEST,3,J&J,1,70-79,ADEM_broad,0,0,0,916573.62
TEST,3,J&J,1,80+,ADEM_broad,0,0,0,0
TEST,3,J&J,1,all_birth_cohorts,ADEM_broad,0,0,0,212853.59
TEST,3,J&J,1,0-59,ADEM_broad,0,0,0,547708.63
TEST,3,J&J,1,60+,ADEM_broad,0,0,0,348155.87
TEST,4,J&J,1,0-4,ADEM_broad,0,0,0,0
TEST,4,J&J,1,5-11,ADEM_broad,0,0,0,0
TEST,4,J&J,1,12-17,ADEM_broad,0,0,0,0
TEST,4,J&J,1,18-24,ADEM_broad,0,0,0,0
TEST,4,J&J,1,25-29,ADEM_broad,0,0,0,0
TEST,4,J&J,1,30-39,ADEM_broad,0,0,0,0
TEST,4,J&J,1,40-49,ADEM_broad,0,0,0,0
TEST,4,J&J,1,50-59,ADEM_broad,0,0,0,441758.43
TEST,4,J&J,1,60-69,ADEM_broad,0,0,0,471106.02
TEST,4,J&J,1,70-79,ADEM_broad,0,0,0,701751.68
TEST,4,J&J,1,80+,ADEM_broad,0,0,0,0
TEST,4,J&J,1,all_birth_cohorts,ADEM_broad,0,0,0,172077.04
TEST,4,J&J,1,0-59,ADEM_broad,0,0,0,441758.43
TEST,4,J&J,1,60+,ADEM_broad,0,0,0,281875.15
TEST,5,J&J,1,0-4,ADEM_broad,0,0,0,0
TEST,5,J&J,1,5-11,ADEM_broad,0,0,0,0
TEST,5,J&J,1,12-17,ADEM_broad,0,0,0,0
TEST,5,J&J,1,18-24,ADEM_broad,0,0,0,0
TEST,5,J&J,1,25-29,ADEM_broad,0,0,0,0
TEST,5,J&J,1,30-39,ADEM_broad,0,0,0,0
TEST,5,J&J,1,40-49,ADEM_broad,0,0,0,0
TEST,5,J&J,1,50-59,ADEM_broad,0,0,0,414573.3
TEST,5,J&J,1,60-69,ADEM_broad,0,0,0,410781.47
TEST,5,J&J,1,70-79,ADEM_broad,0,0,0,575796.25
TEST,5,J&J,1,80+,ADEM_broad,0,0,0,0
TEST,5,J&J,1,all_birth_cohorts,ADEM_broad,0,0,0,151901.15
TEST,5,J&J,1,0-59,ADEM_broad,0,0,0,414573.3
TEST,5,J&J,1,60+,ADEM_broad,0,0,0,239744.35
TEST,6,J&J,1,0-4,ADEM_broad,0,0,0,0
TEST,6,J&J,1,5-11,ADEM_broad,0,0,0,0
TEST,6,J&J,1,12-17,ADEM_broad,0,0,0,0
TEST,6,J&J,1,18-24,ADEM_broad,0,0,0,0
TEST,6,J&J,1,25-29,ADEM_broad,0,0,0,0
TEST,6,J&J,1,30-39,ADEM_broad,0,0,0,0
TEST,6,J&J,1,40-49,ADEM_broad,0,0,0,0
TEST,6,J&J,1,50-59,ADEM_broad,0,0,0,410781.47
TEST,6,J&J,1,60-69,ADEM_broad,0,0,0,367128.94
TEST,6,J&J,1,70-79,ADEM_broad,0,0,0,488175.08
