datasource,week_since_vaccination,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,2,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,3,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,4,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,5,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,6,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,7,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,8,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,9,Moderna,2,COVCKD,L1,0,0,0,9624023
TEST,10,Pfizer,2,COVCKD,L1,0,0,0,10364332.47
TEST,11,Pfizer,2,COVCKD,L1,0,0,0,33684080.52
TEST,10,Moderna,2,COVCKD,L1,0,0,0,33684080.52
TEST,5,Pfizer,1,COVCKD,L1,0,0,0,19248046.01
TEST,6,Pfizer,1,COVCKD,L1,0,0,0,19248046.01
TEST,7,Pfizer,1,COVCKD,L1,0,0,0,44912107.35
TEST,0,none,no_dose,COVDIAB,L1,3,2509.91,517.6,7335.01
TEST,1,AstraZeneca,1,COVDIAB,L1,0,0,0,3849609.2
TEST,2,AstraZeneca,1,COVDIAB,L1,0,0,0,3849609.2
TEST,3,AstraZeneca,1,COVDIAB,L1,0,0,0,3849609.2
TEST,4,AstraZeneca,1,COVDIAB,L1,0,0,0,3849609.2
TEST,5,AstraZeneca,1,COVDIAB,L1,0,0,0,3849609.2
TEST,6,AstraZeneca,1,COVDIAB,L1,0,0,0,3849609.2
TEST,7,AstraZeneca,1,COVDIAB,L1,0,0,0,3962833
TEST,8,AstraZeneca,1,COVDIAB,L1,0,0,0,4812011.5
TEST,9,AstraZeneca,1,COVDIAB,L1,0,0,0,6124378.28
TEST,10,AstraZeneca,1,COVDIAB,L1,0,0,0,9624023
TEST,11,AstraZeneca,1,COVDIAB,L1,0,0,0,9624023
TEST,12,AstraZeneca,1,COVDIAB,L1,0,0,0,10364332.47
TEST,1,AstraZeneca,2,COVDIAB,L1,0,0,0,16842040.26
TEST,1,Pfizer,1,COVDIAB,L1,0,0,0,288514.61
TEST,2,Pfizer,1,COVDIAB,L1,0,0,0,291637.06
TEST,3,Pfizer,1,COVDIAB,L1,0,0,0,319280.38
TEST,1,Pfizer,2,COVDIAB,L1,0,0,0,395121.18
TEST,2,Pfizer,2,COVDIAB,L1,0,0,0,427734.36
TEST,3,Pfizer,2,COVDIAB,L1,0,0,0,427734.36
TEST,4,Pfizer,2,COVDIAB,L1,0,0,0,426380.77
TEST,5,Pfizer,2,COVDIAB,L1,0,0,0,464608.01
TEST,6,Pfizer,2,COVDIAB,L1,0,0,0,528377.73
TEST,7,Pfizer,2,COVDIAB,L1,0,0,0,568507.69
TEST,8,Pfizer,2,COVDIAB,L1,0,0,0,660472.17
TEST,9,Pfizer,2,COVDIAB,L1,0,0,0,836871.57
TEST,10,Pfizer,2,COVDIAB,L1,0,0,0,1308119.63
TEST,11,Pfizer,2,COVDIAB,L1,0,0,0,2041459.43
TEST,12,Pfizer,2,COVDIAB,L1,0,0,0,4346332.97
TEST,13,Pfizer,2,COVDIAB,L1,0,0,0,5389452.88
TEST,14,Pfizer,2,COVDIAB,L1,0,0,0,8421020.13
TEST,15,Pfizer,2,COVDIAB,L1,0,0,0,9624023
TEST,16,Pfizer,2,COVDIAB,L1,0,0,0,9624023
TEST,17,Pfizer,2,COVDIAB,L1,0,0,0,9624023
TEST,18,Pfizer,2,COVDIAB,L1,0,0,0,9624023
TEST,19,Pfizer,2,COVDIAB,L1,0,0,0,9624023
TEST,20,Pfizer,2,COVDIAB,L1,0,0,0,9624023
TEST,21,Pfizer,2,COVDIAB,L1,0,0,0,9624023
TEST,22,Pfizer,2,COVDIAB,L1,0,0,0,14970702.45
TEST,1,UKN,1,COVDIAB,L1,0,0,0,19248046.01
TEST,2,UKN,1,COVDIAB,L1,0,0,0,19248046.01
TEST,3,UKN,1,COVDIAB,L1,0,0,0,19248046.01
TEST,4,UKN,1,COVDIAB,L1,0,0,0,19248046.01
TEST,1,Moderna,1,COVDIAB,L1,0,0,0,1374860.43
TEST,2,Moderna,1,COVDIAB,L1,0,0,0,1374860.43
TEST,3,Moderna,1,COVDIAB,L1,0,0,0,1418277.07
TEST,4,Moderna,1,COVDIAB,L1,0,0,0,1566701.42
TEST,5,Moderna,1,COVDIAB,L1,0,0,0,5182166.23
TEST,1,Moderna,2,COVDIAB,L1,0,0,0,1924804.6
TEST,2,Moderna,2,COVDIAB,L1,0,0,0,1924804.6
TEST,3,Moderna,2,COVDIAB,L1,0,0,0,1924804.6
TEST,4,Moderna,2,COVDIAB,L1,0,0,0,1952700.32
TEST,5,Moderna,2,COVDIAB,L1,0,0,0,2138671.78
TEST,6,Moderna,2,COVDIAB,L1,0,0,0,2138671.78
TEST,7,Moderna,2,COVDIAB,L1,0,0,0,2138671.78
TEST,8,Moderna,2,COVDIAB,L1,0,0,0,2406005.75
TEST,9,Moderna,2,COVDIAB,L1,0,0,0,2406005.75
TEST,10,Moderna,2,COVDIAB,L1,0,0,0,3286251.76
TEST,4,Pfizer,1,COVDIAB,L1,0,0,0,910380.55
TEST,5,Pfizer,1,COVDIAB,L1,0,0,0,1192356.83
TEST,6,Pfizer,1,COVDIAB,L1,0,0,0,1585133.2
TEST,7,Pfizer,1,COVDIAB,L1,0,0,0,3368408.05
TEST,8,Pfizer,1,COVDIAB,L1,0,0,0,3849609.2
TEST,9,Pfizer,1,COVDIAB,L1,0,0,0,4346332.97
TEST,10,Pfizer,1,COVDIAB,L1,0,0,0,4812011.5
TEST,11,Pfizer,1,COVDIAB,L1,0,0,0,5614013.42
TEST,12,Pfizer,1,COVDIAB,L1,0,0,0,6416015.34
TEST,13,Pfizer,1,COVDIAB,L1,0,0,0,8421020.13
TEST,6,Moderna,1,COVDIAB,L1,0,0,0,9624023
TEST,7,Moderna,1,COVDIAB,L1,0,0,0,9624023
TEST,8,Moderna,1,COVDIAB,L1,0,0,0,9624023
TEST,9,Moderna,1,COVDIAB,L1,0,0,0,9624023
TEST,10,Moderna,1,COVDIAB,L1,0,0,0,14970702.45
TEST,11,Moderna,2,COVDIAB,L1,0,0,0,11228026.84
TEST,12,Moderna,2,COVDIAB,L1,0,0,0,19248046.01
TEST,13,Moderna,2,COVDIAB,L1,0,0,0,19248046.01
TEST,14,Moderna,2,COVDIAB,L1,0,0,0,19248046.01
TEST,15,Moderna,2,COVDIAB,L1,0,0,0,19248046.01
TEST,16,Moderna,2,COVDIAB,L1,0,0,0,19248046.01
TEST,17,Moderna,2,COVDIAB,L1,0,0,0,19248046.01
TEST,18,Moderna,2,COVDIAB,L1,0,0,0,19248046.01
TEST,19,Moderna,2,COVDIAB,L1,0,0,0,22456053.68
TEST,11,Moderna,1,COVDIAB,L1,0,0,0,19248046.01
TEST,12,Moderna,1,COVDIAB,L1,0,0,0,19248046.01
TEST,13,Moderna,1,COVDIAB,L1,0,0,0,19248046.01
TEST,14,Moderna,1,COVDIAB,L1,0,0,0,33684080.52
TEST,14,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,15,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,16,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,17,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,18,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,19,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,20,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,21,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,22,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,23,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,24,Pfizer,1,COVDIAB,L1,0,0,0,19248046.01
TEST,25,Pfizer,1,COVDIAB,L1,0,0,0,16842040.26
TEST,0,none,no_dose,COVOBES,L1,0,0,0,182569.54
TEST,1,Pfizer,1,COVOBES,L1,0,0,0,8982421.47
TEST,2,Pfizer,1,COVOBES,L1,0,0,0,19248046.01
TEST,3,Pfizer,1,COVOBES,L1,0,0,0,26947264.41
TEST,1,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,2,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,3,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,4,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,5,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,6,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,7,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,8,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,9,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,10,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,11,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,12,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,13,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,14,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,15,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,16,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,17,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,18,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,19,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,20,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,21,Pfizer,2,COVOBES,L1,0,0,0,19248046.01
TEST,22,Pfizer,2,COVOBES,L1,0,0,0,22456053.68
TEST,0,none,no_dose,COVSICKLE,L1,0,0,0,368132.03
TEST,1,Pfizer,1,COVSICKLE,L1,0,0,0,19248046.01
