datasource,week_since_vaccination,vx_manufacturer,dose,riskfactor,AESI,Numerator,IR,lb,ub
TEST,4,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,1924804.6
TEST,4,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,2406005.75
TEST,4,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,4,AstraZeneca,1,CV,ADEM_broad,0,0,0,641601.53
TEST,4,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1464525.24
TEST,4,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,349057.83
TEST,5,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,2749720.86
TEST,5,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,1924804.6
TEST,5,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,2406005.75
TEST,5,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,5,AstraZeneca,1,CV,ADEM_broad,0,0,0,657250.35
TEST,5,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1604003.83
TEST,5,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,361223.38
TEST,6,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,2749720.86
TEST,6,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,1924804.6
TEST,6,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,2406005.75
TEST,6,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,6,AstraZeneca,1,CV,ADEM_broad,0,0,0,663725.72
TEST,6,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1585133.2
TEST,6,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,362194.41
TEST,7,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,2994140.49
TEST,7,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,1924804.6
TEST,7,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,2449751.31
TEST,7,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,7,AstraZeneca,1,CV,ADEM_broad,0,0,0,673681.61
TEST,7,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1749822.36
TEST,7,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,379538.94
TEST,8,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,3849609.2
TEST,8,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,2406005.75
TEST,8,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,2749720.86
TEST,8,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,8,AstraZeneca,1,CV,ADEM_broad,0,0,0,769921.84
TEST,8,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1749822.36
TEST,8,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,437455.59
TEST,9,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,3849609.2
TEST,9,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,2591083.12
TEST,9,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,3545692.69
TEST,9,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,9,AstraZeneca,1,CV,ADEM_broad,0,0,0,869266.59
TEST,9,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1871337.81
TEST,9,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,491738.4
TEST,10,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,3849609.2
TEST,10,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,3208007.67
TEST,10,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,4812011.5
TEST,10,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,10,AstraZeneca,1,CV,ADEM_broad,0,0,0,1013055.05
TEST,10,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1924804.6
TEST,10,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,566119
TEST,11,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,3849609.2
TEST,11,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,3545692.69
TEST,11,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,4812011.5
TEST,11,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,11,AstraZeneca,1,CV,ADEM_broad,0,0,0,1104396.08
TEST,11,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,2138671.78
TEST,11,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,623779.27
TEST,12,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,3962833
TEST,12,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,4210510.06
TEST,12,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,4646080.07
TEST,12,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,12,AstraZeneca,1,CV,ADEM_broad,0,0,0,1259217.96
TEST,12,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,2208792.16
TEST,12,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,705425.77
TEST,13,AstraZeneca,1,COVCANCER,ADEM_broad,0,0,0,67368161.03
TEST,13,AstraZeneca,1,COVCKD,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,COVDIAB,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,COVHIV,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,COVOBES,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,13,AstraZeneca,1,CV,ADEM_broad,0,0,0,44912107.35
TEST,13,AstraZeneca,1,IMMUNOSUPPR,ADEM_broad,0,0,0,67368161.03
TEST,13,AstraZeneca,1,any_risk_factors,ADEM_broad,0,0,0,19248046.01
TEST,1,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,1,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,1,J&J,1,COVCOPD,ADEM_broad,0,0,0,19248046.01
TEST,1,J&J,1,COVDIAB,ADEM_broad,0,0,0,19248046.01
TEST,1,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,1,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,1,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,1,J&J,1,CV,ADEM_broad,0,0,0,4812011.5
TEST,1,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,19248046.01
TEST,1,J&J,1,any_risk_factors,ADEM_broad,0,0,0,2749720.86
TEST,2,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,2,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,2,J&J,1,COVCOPD,ADEM_broad,0,0,0,19248046.01
TEST,2,J&J,1,COVDIAB,ADEM_broad,0,0,0,19248046.01
TEST,2,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,2,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,2,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,2,J&J,1,CV,ADEM_broad,0,0,0,4812011.5
TEST,2,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,19248046.01
TEST,2,J&J,1,any_risk_factors,ADEM_broad,0,0,0,2749720.86
TEST,3,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,3,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,3,J&J,1,COVCOPD,ADEM_broad,0,0,0,19248046.01
TEST,3,J&J,1,COVDIAB,ADEM_broad,0,0,0,19248046.01
TEST,3,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,3,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,3,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,3,J&J,1,CV,ADEM_broad,0,0,0,5614013.42
TEST,3,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,22456053.68
TEST,3,J&J,1,any_risk_factors,ADEM_broad,0,0,0,3062189.14
TEST,4,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,4,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,4,J&J,1,COVCOPD,ADEM_broad,0,0,0,16842040.26
TEST,4,J&J,1,COVDIAB,ADEM_broad,0,0,0,19248046.01
TEST,4,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,4,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,4,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,4,J&J,1,CV,ADEM_broad,0,0,0,6416015.34
TEST,4,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,4,J&J,1,any_risk_factors,ADEM_broad,0,0,0,3742675.61
TEST,5,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,5,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,5,J&J,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,5,J&J,1,COVDIAB,ADEM_broad,0,0,0,0
TEST,5,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,5,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,5,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,5,J&J,1,CV,ADEM_broad,0,0,0,6416015.34
TEST,5,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,5,J&J,1,any_risk_factors,ADEM_broad,0,0,0,6416015.34
TEST,6,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,6,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,6,J&J,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,6,J&J,1,COVDIAB,ADEM_broad,0,0,0,0
TEST,6,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,6,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,6,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,6,J&J,1,CV,ADEM_broad,0,0,0,7925666
TEST,6,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,6,J&J,1,any_risk_factors,ADEM_broad,0,0,0,7925666
TEST,7,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,7,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,7,J&J,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,7,J&J,1,COVDIAB,ADEM_broad,0,0,0,0
TEST,7,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,7,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,7,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,7,J&J,1,CV,ADEM_broad,0,0,0,9624023
TEST,7,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,7,J&J,1,any_risk_factors,ADEM_broad,0,0,0,9624023
TEST,8,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,8,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,8,J&J,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,8,J&J,1,COVDIAB,ADEM_broad,0,0,0,0
TEST,8,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,8,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,8,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,8,J&J,1,CV,ADEM_broad,0,0,0,9624023
TEST,8,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,8,J&J,1,any_risk_factors,ADEM_broad,0,0,0,9624023
TEST,9,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,9,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,9,J&J,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,9,J&J,1,COVDIAB,ADEM_broad,0,0,0,0
TEST,9,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,9,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,9,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,9,J&J,1,CV,ADEM_broad,0,0,0,9624023
TEST,9,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,9,J&J,1,any_risk_factors,ADEM_broad,0,0,0,9624023
TEST,10,J&J,1,COVCANCER,ADEM_broad,0,0,0,0
TEST,10,J&J,1,COVCKD,ADEM_broad,0,0,0,0
TEST,10,J&J,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,10,J&J,1,COVDIAB,ADEM_broad,0,0,0,0
TEST,10,J&J,1,COVHIV,ADEM_broad,0,0,0,0
TEST,10,J&J,1,COVOBES,ADEM_broad,0,0,0,0
TEST,10,J&J,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,10,J&J,1,CV,ADEM_broad,0,0,0,67368161.03
TEST,10,J&J,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,10,J&J,1,any_risk_factors,ADEM_broad,0,0,0,67368161.03
TEST,1,Moderna,1,COVCANCER,ADEM_broad,0,0,0,2138671.78
TEST,1,Moderna,1,COVCKD,ADEM_broad,0,0,0,4812011.5
TEST,1,Moderna,1,COVCOPD,ADEM_broad,0,0,0,1604003.83
TEST,1,Moderna,1,COVDIAB,ADEM_broad,0,0,0,1203002.88
TEST,1,Moderna,1,COVHIV,ADEM_broad,0,0,0,9624023
TEST,1,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,1,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,1,Moderna,1,CV,ADEM_broad,0,0,0,712890.59
TEST,1,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1374860.43
TEST,1,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,349964.47
TEST,2,Moderna,1,COVCANCER,ADEM_broad,0,0,0,2138671.78
TEST,2,Moderna,1,COVCKD,ADEM_broad,0,0,0,4812011.5
TEST,2,Moderna,1,COVCOPD,ADEM_broad,0,0,0,1604003.83
TEST,2,Moderna,1,COVDIAB,ADEM_broad,0,0,0,1203002.88
TEST,2,Moderna,1,COVHIV,ADEM_broad,0,0,0,9624023
TEST,2,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,2,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,2,Moderna,1,CV,ADEM_broad,0,0,0,724388.83
TEST,2,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1374860.43
TEST,2,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,352712.88
TEST,3,Moderna,1,COVCANCER,ADEM_broad,0,0,0,2138671.78
TEST,3,Moderna,1,COVCKD,ADEM_broad,0,0,0,4812011.5
TEST,3,Moderna,1,COVCOPD,ADEM_broad,0,0,0,1749822.36
TEST,3,Moderna,1,COVDIAB,ADEM_broad,0,0,0,1236113.05
TEST,3,Moderna,1,COVHIV,ADEM_broad,0,0,0,9624023
TEST,3,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,3,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,3,Moderna,1,CV,ADEM_broad,0,0,0,740309.46
TEST,3,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1448777.66
TEST,3,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,366131.31
TEST,4,Moderna,1,COVCANCER,ADEM_broad,0,0,0,2323040.04
TEST,4,Moderna,1,COVCKD,ADEM_broad,0,0,0,4990234.15
TEST,4,Moderna,1,COVCOPD,ADEM_broad,0,0,0,2245605.37
TEST,4,Moderna,1,COVDIAB,ADEM_broad,0,0,0,1334022.99
TEST,4,Moderna,1,COVHIV,ADEM_broad,0,0,0,13473632.21
TEST,4,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,4,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,4,Moderna,1,CV,ADEM_broad,0,0,0,806804.32
TEST,4,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,1727388.74
TEST,4,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,410781.47
TEST,5,Moderna,1,COVCANCER,ADEM_broad,0,0,0,3849609.2
TEST,5,Moderna,1,COVCKD,ADEM_broad,0,0,0,19248046.01
TEST,5,Moderna,1,COVCOPD,ADEM_broad,0,0,0,19248046.01
TEST,5,Moderna,1,COVDIAB,ADEM_broad,0,0,0,4082918.85
TEST,5,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,5,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,5,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,5,Moderna,1,CV,ADEM_broad,0,0,0,2866730.26
TEST,5,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,4082918.85
TEST,5,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,1095417.25
TEST,6,Moderna,1,COVCANCER,ADEM_broad,0,0,0,3849609.2
TEST,6,Moderna,1,COVCKD,ADEM_broad,0,0,0,19248046.01
TEST,6,Moderna,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,6,Moderna,1,COVDIAB,ADEM_broad,0,0,0,6416015.34
TEST,6,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,6,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,6,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,6,Moderna,1,CV,ADEM_broad,0,0,0,7925666
TEST,6,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,4812011.5
TEST,6,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,1845703.04
TEST,7,Moderna,1,COVCANCER,ADEM_broad,0,0,0,3849609.2
TEST,7,Moderna,1,COVCKD,ADEM_broad,0,0,0,19248046.01
TEST,7,Moderna,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,7,Moderna,1,COVDIAB,ADEM_broad,0,0,0,6416015.34
TEST,7,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,7,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,7,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,7,Moderna,1,CV,ADEM_broad,0,0,0,13473632.21
TEST,7,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,6124378.28
TEST,7,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,2283666.48
TEST,8,Moderna,1,COVCANCER,ADEM_broad,0,0,0,6416015.34
TEST,8,Moderna,1,COVCKD,ADEM_broad,0,0,0,19248046.01
TEST,8,Moderna,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,8,Moderna,1,COVDIAB,ADEM_broad,0,0,0,6416015.34
TEST,8,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,8,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,8,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,8,Moderna,1,CV,ADEM_broad,0,0,0,19248046.01
TEST,8,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,9624023
TEST,8,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,3208007.67
TEST,9,Moderna,1,COVCANCER,ADEM_broad,0,0,0,7091385.37
TEST,9,Moderna,1,COVCKD,ADEM_broad,0,0,0,19248046.01
TEST,9,Moderna,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,9,Moderna,1,COVDIAB,ADEM_broad,0,0,0,6416015.34
TEST,9,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,9,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,9,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,9,Moderna,1,CV,ADEM_broad,0,0,0,19248046.01
TEST,9,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,11228026.84
TEST,9,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,3368408.05
TEST,10,Moderna,1,COVCANCER,ADEM_broad,0,0,0,13473632.21
TEST,10,Moderna,1,COVCKD,ADEM_broad,0,0,0,44912107.35
TEST,10,Moderna,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,10,Moderna,1,COVDIAB,ADEM_broad,0,0,0,8421020.13
TEST,10,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,10,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,10,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,10,Moderna,1,CV,ADEM_broad,0,0,0,67368161.03
TEST,10,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,44912107.35
TEST,10,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,5182166.23
TEST,11,Moderna,1,COVCANCER,ADEM_broad,0,0,0,19248046.01
TEST,11,Moderna,1,COVCKD,ADEM_broad,0,0,0,0
TEST,11,Moderna,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,11,Moderna,1,COVDIAB,ADEM_broad,0,0,0,9624023
TEST,11,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,11,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,11,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,11,Moderna,1,CV,ADEM_broad,0,0,0,0
TEST,11,Moderna,1,IMMUNOSUPPR,ADEM_broad,0,0,0,0
TEST,11,Moderna,1,any_risk_factors,ADEM_broad,0,0,0,6416015.34
TEST,12,Moderna,1,COVCANCER,ADEM_broad,0,0,0,19248046.01
TEST,12,Moderna,1,COVCKD,ADEM_broad,0,0,0,0
TEST,12,Moderna,1,COVCOPD,ADEM_broad,0,0,0,0
TEST,12,Moderna,1,COVDIAB,ADEM_broad,0,0,0,9624023
TEST,12,Moderna,1,COVHIV,ADEM_broad,0,0,0,0
TEST,12,Moderna,1,COVOBES,ADEM_broad,0,0,0,0
TEST,12,Moderna,1,COVSICKLE,ADEM_broad,0,0,0,0
TEST,12,Moderna,1,CV,ADEM_broad,0,0,0,0
