DAP,AESI,Vaccine & dose,Days since vaccination,Ageband,Sex,Cases,Person days,IR narrow,LL narrow,UL narrow,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_DEATH,CONTRDIVERTIC_b,CONTRHYPERT_b,DEATH_b,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_DEATH,lb_DEATH,ub_DEATH
TEST,ADEM_broad,AstraZeneca dose 1,70-76,0-59,Male,0,5365,0,0,25113.95,5365,4468,5365,0,6,0,0,0,25113.95,49048.79,18000.04,106758.57,0,0,25113.95
TEST,ADEM_broad,AstraZeneca dose 1,70-76,60+,Male,0,12510,0,0,10770.29,12510,5856,12510,0,11,0,0,0,10770.29,68609.12,34249.42,122760.67,0,0,10770.29
TEST,ADEM_broad,AstraZeneca dose 1,77-83,0-59,Female,0,10033,0,0,13429.32,10033,9123,10033,0,2,0,0,0,13429.32,8007.23,969.71,28924.88,0,0,13429.32
TEST,ADEM_broad,AstraZeneca dose 1,77-83,60+,Female,0,17625,0,0,7644.61,17625,8169,17625,0,14,0,0,0,7644.61,62596.4,34222.03,105026.12,0,0,7644.61
TEST,ADEM_broad,AstraZeneca dose 1,77-83,0-59,Male,0,5719,0,0,23559.42,5719,4750,5719,0,6,0,0,0,23559.42,46136.84,16931.41,100420.48,0,0,23559.42
TEST,ADEM_broad,AstraZeneca dose 1,77-83,60+,Male,0,13134,0,0,10258.59,13134,6114,13134,0,11,0,0,0,10258.59,65713.94,32804.16,117580.38,0,0,10258.59
TEST,ADEM_broad,AstraZeneca dose 1,84-90,0-59,Female,0,10194,0,0,13217.22,10194,9280,10194,0,2,0,0,0,13217.22,7871.77,953.31,28435.53,0,0,13217.22
TEST,ADEM_broad,AstraZeneca dose 1,84-90,60+,Female,0,17722,0,0,7602.77,17722,8209,17722,0,14,0,0,0,7602.77,62291.39,34055.28,104514.36,0,0,7602.77
TEST,ADEM_broad,AstraZeneca dose 1,84-90,0-59,Male,0,5825,0,0,23130.7,5825,4818,5825,0,6,0,0,0,23130.7,45485.68,16692.44,99003.17,0,0,23130.7
TEST,ADEM_broad,AstraZeneca dose 1,84-90,60+,Male,0,13213,0,0,10197.25,13213,6144,13213,0,11,0,0,0,10197.25,65393.07,32643.98,117006.26,0,0,10197.25
TEST,ADEM_broad,AstraZeneca dose 1,91-97,0-59,Female,0,10275,0,0,13113.02,10275,9361,10275,0,2,0,0,0,13113.02,7803.65,945.06,28189.48,0,0,13113.02
TEST,ADEM_broad,AstraZeneca dose 1,91-97,60+,Female,0,17730,0,0,7599.34,17730,8217,17730,0,14,0,0,0,7599.34,62230.74,34022.13,104412.61,0,0,7599.34
TEST,ADEM_broad,AstraZeneca dose 1,91-97,0-59,Male,0,5902,0,0,22828.93,5902,4867,5902,0,6,0,0,0,22828.93,45027.74,16524.39,98006.43,0,0,22828.93
TEST,ADEM_broad,AstraZeneca dose 1,91-97,60+,Male,0,13223,0,0,10189.54,13223,6144,13223,0,11,0,0,0,10189.54,65393.07,32643.98,117006.26,0,0,10189.54
TEST,ADEM_broad,AstraZeneca dose 1,98-104,0-59,Female,0,10338,0,0,13033.11,10338,9424,10338,0,2,0,0,0,13033.11,7751.49,938.74,28001.03,0,0,13033.11
TEST,ADEM_broad,AstraZeneca dose 1,98-104,60+,Female,0,17730,0,0,7599.34,17730,8217,17730,0,14,0,0,0,7599.34,62230.74,34022.13,104412.61,0,0,7599.34
TEST,ADEM_broad,AstraZeneca dose 1,98-104,0-59,Male,0,5979,0,0,22534.93,5979,4916,5979,0,6,0,0,0,22534.93,44578.93,16359.68,97029.55,0,0,22534.93
TEST,ADEM_broad,AstraZeneca dose 1,98-104,60+,Male,0,13223,0,0,10189.54,13223,6144,13223,0,11,0,0,0,10189.54,65393.07,32643.98,117006.26,0,0,10189.54
TEST,ADEM_broad,AstraZeneca dose 1,105-111,0-59,Female,0,10393,0,0,12964.14,10393,9479,10393,0,2,0,0,0,12964.14,7706.51,933.29,27838.56,0,0,12964.14
TEST,ADEM_broad,AstraZeneca dose 1,105-111,60+,Female,0,17730,0,0,7599.34,17730,8217,17730,0,14,0,0,0,7599.34,62230.74,34022.13,104412.61,0,0,7599.34
TEST,ADEM_broad,AstraZeneca dose 1,105-111,0-59,Male,0,6055,0,0,22252.08,6055,4964,6055,0,6,0,0,0,22252.08,44147.86,16201.49,96091.32,0,0,22252.08
TEST,ADEM_broad,AstraZeneca dose 1,105-111,60+,Male,0,13223,0,0,10189.54,13223,6144,13223,0,11,0,0,0,10189.54,65393.07,32643.98,117006.26,0,0,10189.54
TEST,ADEM_broad,AstraZeneca dose 1,112-118,0-59,Female,0,10436,0,0,12910.72,10436,9522,10436,0,2,0,0,0,12910.72,7671.71,929.08,27712.85,0,0,12910.72
TEST,ADEM_broad,AstraZeneca dose 1,112-118,60+,Female,0,17730,0,0,7599.34,17730,8217,17730,0,14,0,0,0,7599.34,62230.74,34022.13,104412.61,0,0,7599.34
TEST,ADEM_broad,AstraZeneca dose 1,112-118,0-59,Male,0,6112,0,0,22044.56,6112,5002,6112,0,6,0,0,0,22044.56,43812.48,16078.41,95361.31,0,0,22044.56
TEST,ADEM_broad,AstraZeneca dose 1,112-118,60+,Male,0,13223,0,0,10189.54,13223,6144,13223,0,11,0,0,0,10189.54,65393.07,32643.98,117006.26,0,0,10189.54
TEST,ADEM_broad,AstraZeneca dose 1,119-125,0-59,Female,0,10455,0,0,12887.26,10455,9541,10455,0,2,0,0,0,12887.26,7656.43,927.23,27657.66,0,0,12887.26
TEST,ADEM_broad,AstraZeneca dose 1,119-125,60+,Female,0,17730,0,0,7599.34,17730,8217,17730,0,14,0,0,0,7599.34,62230.74,34022.13,104412.61,0,0,7599.34
TEST,ADEM_broad,AstraZeneca dose 1,119-125,0-59,Male,0,6157,0,0,21883.44,6157,5033,6157,0,6,0,0,0,21883.44,43542.62,15979.37,94773.95,0,0,21883.44
TEST,ADEM_broad,AstraZeneca dose 1,119-125,60+,Male,0,13223,0,0,10189.54,13223,6144,13223,0,11,0,0,0,10189.54,65393.07,32643.98,117006.26,0,0,10189.54
TEST,ADEM_broad,AstraZeneca dose 1,126-132,0-59,Female,0,10467,0,0,12872.49,10467,9553,10467,0,2,0,0,0,12872.49,7646.81,926.06,27622.92,0,0,12872.49
TEST,ADEM_broad,AstraZeneca dose 1,126-132,60+,Female,0,17730,0,0,7599.34,17730,8217,17730,0,14,0,0,0,7599.34,62230.74,34022.13,104412.61,0,0,7599.34
TEST,ADEM_broad,AstraZeneca dose 1,126-132,0-59,Male,0,6176,0,0,21816.11,6176,5045,6176,0,6,0,0,0,21816.11,43439.05,15941.37,94548.52,0,0,21816.11
TEST,ADEM_broad,AstraZeneca dose 1,126-132,60+,Male,0,13223,0,0,10189.54,13223,6144,13223,0,11,0,0,0,10189.54,65393.07,32643.98,117006.26,0,0,10189.54
TEST,ADEM_broad,AstraZeneca dose 1,133-139,0-59,Female,0,10471,0,0,12867.57,10471,9557,10471,0,2,0,0,0,12867.57,7643.61,925.68,27611.35,0,0,12867.57
TEST,ADEM_broad,AstraZeneca dose 1,133-139,60+,Female,0,17730,0,0,7599.34,17730,8217,17730,0,14,0,0,0,7599.34,62230.74,34022.13,104412.61,0,0,7599.34
TEST,ADEM_broad,AstraZeneca dose 1,133-139,0-59,Male,0,6180,0,0,21801.99,6180,5049,6180,0,6,0,0,0,21801.99,43404.63,15928.74,94473.62,0,0,21801.99
TEST,ADEM_broad,AstraZeneca dose 1,133-139,60+,Male,0,13223,0,0,10189.54,13223,6144,13223,0,11,0,0,0,10189.54,65393.07,32643.98,117006.26,0,0,10189.54
TEST,ADEM_broad,J&J dose 1,0-6,0-59,Female,0,196,0,0,687430.21,196,154,196,0,0,0,0,0,687430.21,0,0,874911.18,0,0,687430.21
TEST,ADEM_broad,J&J dose 1,0-6,60+,Female,0,188,0,0,716682.56,188,146,188,0,0,0,0,0,716682.56,0,0,922851.52,0,0,716682.56
TEST,ADEM_broad,J&J dose 1,0-6,0-59,Male,0,147,0,0,916573.62,147,98,147,0,0,0,0,0,916573.62,0,0,1374860.43,0,0,916573.62
TEST,ADEM_broad,J&J dose 1,0-6,60+,Male,0,210,0,0,641601.53,210,147,210,0,0,0,0,0,641601.53,0,0,916573.62,0,0,641601.53
TEST,ADEM_broad,J&J dose 1,7-13,0-59,Female,0,392,0,0,343715.11,392,302,392,0,1,0,0,0,343715.11,120943.71,3062.03,673855.21,0,0,343715.11
TEST,ADEM_broad,J&J dose 1,7-13,60+,Female,0,364,0,0,370154.73,364,283,364,0,0,0,0,0,370154.73,0,0,476100.08,0,0,370154.73
TEST,ADEM_broad,J&J dose 1,7-13,0-59,Male,0,294,0,0,458286.81,294,196,294,0,0,0,0,0,458286.81,0,0,687430.21,0,0,458286.81
TEST,ADEM_broad,J&J dose 1,7-13,60+,Male,0,409,0,0,329428.66,409,283,409,0,0,0,0,0,329428.66,0,0,476100.08,0,0,329428.66
TEST,ADEM_broad,J&J dose 1,14-20,0-59,Female,0,564,0,0,238894.19,564,436,564,0,1,0,0,0,238894.19,83772.94,2120.95,466752.92,0,0,238894.19
TEST,ADEM_broad,J&J dose 1,14-20,60+,Female,0,513,0,0,262643.9,513,401,513,0,0,0,0,0,262643.9,0,0,336000.8,0,0,262643.9
TEST,ADEM_broad,J&J dose 1,14-20,0-59,Male,0,427,0,0,315541.74,427,287,427,0,0,0,0,0,315541.74,0,0,469464.54,0,0,315541.74
TEST,ADEM_broad,J&J dose 1,14-20,60+,Male,0,585,0,0,230318.5,585,405,585,0,0,0,0,0,230318.5,0,0,332682.28,0,0,230318.5
TEST,ADEM_broad,J&J dose 1,21-27,0-59,Female,0,689,0,0,195553.44,689,533,689,0,1,0,0,0,195553.44,68527.2,1734.96,381809.15,0,0,195553.44
TEST,ADEM_broad,J&J dose 1,21-27,60+,Female,0,633,0,0,212853.59,633,493,633,0,0,0,0,0,212853.59,0,0,273298.83,0,0,212853.59
TEST,ADEM_broad,J&J dose 1,21-27,0-59,Male,0,524,0,0,257130.39,524,352,524,0,0,0,0,0,257130.39,0,0,382773.64,0,0,257130.39
TEST,ADEM_broad,J&J dose 1,21-27,60+,Male,0,727,0,0,185331.94,727,499,727,0,0,0,0,0,185331.94,0,0,270012.67,0,0,185331.94
TEST,ADEM_broad,J&J dose 1,28-34,0-59,Female,0,742,0,0,181585.34,742,565,742,0,2,0,0,0,181585.34,129292.04,15657.87,467047.29,0,0,181585.34
TEST,ADEM_broad,J&J dose 1,28-34,60+,Female,0,734,0,0,183564.47,734,566,734,0,0,0,0,0,183564.47,0,0,238050.04,0,0,183564.47
TEST,ADEM_broad,J&J dose 1,28-34,0-59,Male,0,564,0,0,238894.19,564,390,564,0,0,0,0,0,238894.19,0,0,345477.75,0,0,238894.19
TEST,ADEM_broad,J&J dose 1,28-34,60+,Male,0,857,0,0,157218.58,857,587,857,0,0,0,0,0,157218.58,0,0,229533.77,0,0,157218.58
TEST,ADEM_broad,J&J dose 1,35-41,0-59,Female,0,747,0,0,180369.91,747,565,747,0,2,0,0,0,180369.91,129292.04,15657.87,467047.29,0,0,180369.91
TEST,ADEM_broad,J&J dose 1,35-41,60+,Female,0,822,0,0,163912.8,822,626,822,0,0,0,0,0,163912.8,0,0,215233.74,0,0,163912.8
TEST,ADEM_broad,J&J dose 1,35-41,0-59,Male,0,568,0,0,237211.83,568,394,568,0,0,0,0,0,237211.83,0,0,341970.36,0,0,237211.83
TEST,ADEM_broad,J&J dose 1,35-41,60+,Male,0,980,0,0,137486.04,980,668,980,0,0,0,0,0,137486.04,0,0,201701.08,0,0,137486.04
TEST,ADEM_broad,J&J dose 1,42-48,0-59,Female,0,747,0,0,180369.91,747,565,747,0,2,0,0,0,180369.91,129292.04,15657.87,467047.29,0,0,180369.91
TEST,ADEM_broad,J&J dose 1,42-48,60+,Female,0,906,0,0,148715.59,906,683,906,0,0,0,0,0,148715.59,0,0,197271.34,0,0,148715.59
TEST,ADEM_broad,J&J dose 1,42-48,0-59,Male,0,568,0,0,237211.83,568,394,568,0,0,0,0,0,237211.83,0,0,341970.36,0,0,237211.83
TEST,ADEM_broad,J&J dose 1,42-48,60+,Male,0,1098,0,0,122710.68,1098,745,1098,0,0,0,0,0,122710.68,0,0,180854.12,0,0,122710.68
TEST,ADEM_broad,J&J dose 1,49-55,0-59,Female,0,747,0,0,180369.91,747,565,747,0,2,0,0,0,180369.91,129292.04,15657.87,467047.29,0,0,180369.91
TEST,ADEM_broad,J&J dose 1,49-55,60+,Female,0,959,0,0,140496.69,959,718,959,0,0,0,0,0,140496.69,0,0,187655.04,0,0,140496.69
TEST,ADEM_broad,J&J dose 1,49-55,0-59,Male,0,568,0,0,237211.83,568,394,568,0,0,0,0,0,237211.83,0,0,341970.36,0,0,237211.83
TEST,ADEM_broad,J&J dose 1,49-55,60+,Male,0,1189,0,0,113319.03,1189,810,1189,0,0,0,0,0,113319.03,0,0,166341.14,0,0,113319.03
TEST,ADEM_broad,J&J dose 1,56-62,0-59,Female,0,747,0,0,180369.91,747,565,747,0,2,0,0,0,180369.91,129292.04,15657.87,467047.29,0,0,180369.91
TEST,ADEM_broad,J&J dose 1,56-62,60+,Female,0,1001,0,0,134601.72,1001,746,1001,0,0,0,0,0,134601.72,0,0,180611.69,0,0,134601.72
TEST,ADEM_broad,J&J dose 1,56-62,0-59,Male,0,568,0,0,237211.83,568,394,568,0,0,0,0,0,237211.83,0,0,341970.36,0,0,237211.83
TEST,ADEM_broad,J&J dose 1,56-62,60+,Male,0,1257,0,0,107188.8,1257,857,1257,0,0,0,0,0,107188.8,0,0,157218.58,0,0,107188.8
TEST,ADEM_broad,J&J dose 1,63-69,0-59,Female,0,747,0,0,180369.91,747,565,747,0,2,0,0,0,180369.91,129292.04,15657.87,467047.29,0,0,180369.91
TEST,ADEM_broad,J&J dose 1,63-69,60+,Female,0,1014,0,0,132876.06,1014,755,1014,0,0,0,0,0,132876.06,0,0,178458.7,0,0,132876.06
TEST,ADEM_broad,J&J dose 1,63-69,0-59,Male,0,568,0,0,237211.83,568,394,568,0,0,0,0,0,237211.83,0,0,341970.36,0,0,237211.83
TEST,ADEM_broad,J&J dose 1,63-69,60+,Male,0,1263,0,0,106679.59,1263,860,1263,0,0,0,0,0,106679.59,0,0,156670.14,0,0,106679.59
TEST,ADEM_broad,Moderna dose 1,0-6,0-59,Female,0,904,0,0,149044.6,904,761,904,0,0,0,0,0,149044.6,0,0,177051.67,0,0,149044.6
TEST,ADEM_broad,Moderna dose 1,0-6,60+,Female,0,378,0,0,356445.3,378,147,378,0,1,0,0,0,356445.3,248469.39,6290.7,1384382.82,0,0,356445.3
TEST,ADEM_broad,Moderna dose 1,0-6,0-59,Male,0,921,0,0,146293.51,928,785,928,0,0,0,0,0,145190,0,0,171638.63,0,0,145190
TEST,ADEM_broad,Moderna dose 1,0-6,60+,Male,0,462,0,0,291637.06,462,189,462,0,2,0,0,0,291637.06,386507.94,46807.9,1396199.56,0,0,291637.06
TEST,ADEM_broad,Moderna dose 1,7-13,0-59,Female,0,1706,0,0,78977.91,1706,1423,1706,0,0,0,0,0,78977.91,0,0,94684.7,0,0,78977.91
TEST,ADEM_broad,Moderna dose 1,7-13,60+,Female,0,756,0,0,178222.65,756,287,756,0,1,0,0,0,178222.65,127264.81,3222.07,709074.13,0,0,178222.65
TEST,ADEM_broad,Moderna dose 1,7-13,0-59,Male,0,1761,0,0,76511.26,1775,1497,1775,0,0,0,0,0,75907.79,0,0,90004.22,0,0,75907.79
TEST,ADEM_broad,Moderna dose 1,7-13,60+,Male,0,924,0,0,145818.53,924,366,924,0,3,0,0,0,145818.53,299385.25,61740.44,874930.73,0,0,145818.53
TEST,ADEM_broad,Moderna dose 1,14-20,0-59,Female,0,2384,0,0,56516.91,2384,1960,2384,0,1,0,0,0,56516.91,18635.2,471.8,103828.71,0,0,56516.91
TEST,ADEM_broad,Moderna dose 1,14-20,60+,Female,0,1134,0,0,118815.1,1134,427,1134,0,1,0,0,0,118815.1,85538.64,2165.65,476590.81,0,0,118815.1
TEST,ADEM_broad,Moderna dose 1,14-20,0-59,Male,0,2451,0,0,54971.98,2472,2071,2472,0,0,0,0,0,54504.98,0,0,65058.58,0,0,54504.98
TEST,ADEM_broad,Moderna dose 1,14-20,60+,Male,0,1383,0,0,97423.23,1383,541,1383,0,3,0,0,0,97423.23,202541.59,41768.95,591912.47,0,0,97423.23
TEST,ADEM_broad,Moderna dose 1,21-27,0-59,Female,0,2921,0,0,46126.78,2921,2369,2921,0,2,0,0,0,46126.78,30835.8,3734.36,111389.5,0,0,46126.78
TEST,ADEM_broad,Moderna dose 1,21-27,60+,Female,0,1493,0,0,90245.36,1493,566,1493,0,1,0,0,0,90245.36,64531.8,1633.8,359548.19,0,0,90245.36
TEST,ADEM_broad,Moderna dose 1,21-27,0-59,Male,0,2954,0,0,45611.48,2982,2473,2982,0,1,0,0,0,45183.21,14769.51,373.93,82290.45,0,0,45183.21
TEST,ADEM_broad,Moderna dose 1,21-27,60+,Male,0,1804,0,0,74687.54,1804,695,1804,0,3,0,0,0,74687.54,157661.87,32513.67,460754.89,0,0,74687.54
TEST,ADEM_broad,Moderna dose 1,28-34,0-59,Female,0,3148,0,0,42800.61,3148,2534,3148,0,2,0,0,0,42800.61,28827.94,3491.2,104136.43,0,0,42800.61
TEST,ADEM_broad,Moderna dose 1,28-34,60+,Female,0,1654,0,0,81460.9,1654,645,1654,0,1,0,0,0,81460.9,56627.91,1433.69,315510.5,0,0,81460.9
TEST,ADEM_broad,Moderna dose 1,28-34,0-59,Male,0,3143,0,0,42868.7,3178,2629,3178,0,1,0,0,0,42396.58,13893.12,351.74,77407.48,0,0,42396.58
TEST,ADEM_broad,Moderna dose 1,28-34,60+,Male,0,1943,0,0,69344.48,1943,767,1943,0,3,0,0,0,69344.48,142861.8,29461.54,417502.8,0,0,69344.48
TEST,ADEM_broad,Moderna dose 1,35-41,0-59,Female,0,3265,0,0,41266.87,3265,2617,3265,0,2,0,0,0,41266.87,27913.64,3380.47,100833.67,0,0,41266.87
TEST,ADEM_broad,Moderna dose 1,35-41,60+,Female,0,1781,0,0,75652.06,1781,710,1781,0,1,0,0,0,75652.06,51443.66,1302.44,286625.74,0,0,75652.06
TEST,ADEM_broad,Moderna dose 1,35-41,0-59,Male,0,3222,0,0,41817.6,3264,2695,3264,0,1,0,0,0,41279.51,13552.88,343.13,75511.79,0,0,41279.51
TEST,ADEM_broad,Moderna dose 1,35-41,60+,Male,0,2030,0,0,66372.57,2030,819,2030,0,3,0,0,0,66372.57,133791.21,27590.96,390994.69,0,0,66372.57
TEST,ADEM_broad,Moderna dose 1,42-48,0-59,Female,0,3307,0,0,40742.76,3307,2652,3307,0,2,0,0,0,40742.76,27545.25,3335.86,99502.91,0,0,40742.76
TEST,ADEM_broad,Moderna dose 1,42-48,60+,Female,0,1838,0,0,73305.94,1838,726,1838,0,1,0,0,0,73305.94,50309.92,1273.74,280308.92,0,0,73305.94
TEST,ADEM_broad,Moderna dose 1,42-48,0-59,Male,0,3239,0,0,41598.12,3288,2712,3288,0,1,0,0,0,40978.2,13467.92,340.98,75038.45,0,0,40978.2
