sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,June,2020,50-59,0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2670,2670,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2670,2460,2700,2700,2700,2700,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,2700,2700,0,0,0,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,50463.04,0,0,50463.04,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,50463.04,0,0,54770.86,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34
1,June,2020,50-59,1,510,510,510,510,480,510,510,510,510,480,480,480,480,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,300,510,510,510,510,510,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,510,0,0,0,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,280700.67,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,280700.67,0,0,280700.67,0,0,280700.67,0,0,280700.67,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,449121.07,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87
1,July,2020,50-59,0,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2759,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2526,2790,2790,2790,2790,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2790,2790,2790,0,0,0,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,0,0,48835.2,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,14459.62,366.09,80563.85,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59
1,July,2020,50-59,1,527,527,527,527,496,527,527,527,527,496,496,496,496,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,310,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,527,527,0,0,0,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,434633.3,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65
1,August,2020,50-59,0,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2759,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2511,2790,2790,2790,2790,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790,2790,2790,0,0,0,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,0,0,48835.2,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,0,0,53658.43,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59
1,August,2020,50-59,1,527,527,527,527,496,527,527,527,527,496,496,496,496,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,310,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,527,527,0,0,0,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,434633.3,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65
1,September,2020,50-59,0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2670,2670,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2670,2430,2700,2700,2700,2700,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,2700,2700,0,0,0,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,50463.04,0,0,50463.04,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,50463.04,0,0,55447.05,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34
1,September,2020,50-59,1,510,510,510,510,480,510,510,510,510,480,480,480,480,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,300,510,510,510,510,510,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,510,0,0,0,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,280700.67,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,280700.67,0,0,280700.67,0,0,280700.67,0,0,280700.67,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,449121.07,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87
1,October,2020,50-59,0,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2759,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2482,2790,2790,2790,2790,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2790,2790,2790,0,0,0,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,0,0,48835.2,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,29431.91,3564.34,106318.18,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59
1,October,2020,50-59,1,527,527,527,527,496,527,527,527,527,496,496,496,496,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,310,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,527,527,0,0,0,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,434633.3,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65
1,November,2020,50-59,0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2670,2670,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2670,2366,2700,2700,2700,2700,2700,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2700,2700,2700,0,0,0,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,50463.04,0,0,50463.04,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,50463.04,15437.45,390.84,86011.95,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34,0,0,49902.34
1,November,2020,50-59,1,510,510,510,510,480,510,510,510,510,480,480,480,480,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,300,510,510,510,510,510,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,510,0,0,0,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,280700.67,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,280700.67,0,0,280700.67,0,0,280700.67,0,0,280700.67,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,449121.07,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87
1,December,2020,50-59,0,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2759,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2790,2759,2403,2790,2790,2790,2790,2790,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2790,2790,2790,0,0,0,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,0,0,48835.2,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48835.2,15199.75,384.82,84687.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59,0,0,48292.59
1,December,2020,50-59,1,527,527,527,527,496,527,527,527,527,496,496,496,496,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,280,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,527,527,527,0,0,0,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,260892.86,31595.34,942434.7,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65
1,January,2021,50-59,0,2755,2755,2755,2755,2755,2755,2755,2755,2755,2724,2724,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,2755,2724,2375,2755,2755,2755,2755,2755,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,2755,2755,0,0,0,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,49462.67,0,0,49462.67,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,49462.67,0,0,56731.08,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11,0,0,48906.11
1,January,2021,50-59,1,527,527,527,527,496,527,527,527,527,496,496,496,496,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,248,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,527,527,0,0,0,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,543291.62,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65
1,February,2021,50-59,0,2414,2414,2414,2414,2414,2414,2414,2414,2414,2386,2386,2414,2414,2414,2410,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2414,2402,2058,2414,2414,2414,2414,2414,2414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2414,2414,2414,0,0,0,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,56469.54,0,0,56469.54,0,0,55814.55,0,0,55814.55,0,0,55814.55,15155.6,383.71,84441.61,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,56093.39,17747.81,449.34,98884.49,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55,0,0,55814.55
1,February,2021,50-59,1,476,476,476,476,448,476,476,476,476,448,448,448,448,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,224,476,476,476,476,476,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,476,476,0,0,0,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,300750.72,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,601501.44,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5,0,0,283059.5
1,March,2021,50-59,0,2409,2409,2409,2409,2409,2409,2409,2409,2409,2378,2378,2409,2409,2409,2378,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,2409,1994,2409,2409,2409,2409,2409,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2409,2409,2409,0,0,0,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,56659.51,0,0,56659.51,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,56659.51,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,18317.45,463.76,102058.31,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4,0,0,55930.4
1,March,2021,50-59,1,527,527,527,527,496,527,527,527,527,496,496,496,496,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,234,527,527,527,527,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,527,527,527,0,0,0,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,271645.81,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,156089.74,3951.85,869676.39,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65,0,0,255666.65
1,April,2021,50-59,0,2230,2230,2230,2230,2230,2230,2230,2205,2205,2200,2200,2230,2230,2230,2200,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,2230,1840,2230,2230,2230,2205,2230,2205,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2230,2230,2230,0,0,0,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,16564.63,419.38,92292.19,16564.63,419.38,92292.19,0,0,61243.78,0,0,61243.78,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,61243.78,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,60419.88,0,0,73226.26,0,0,60419.88,0,0,60419.88,0,0,60419.88,16564.63,419.38,92292.19,0,0,60419.88,16564.63,419.38,92292.19
1,April,2021,50-59,1,442,442,442,442,412,442,442,442,442,412,412,412,412,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,181,442,442,442,442,442,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,442,442,442,0,0,0,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,327029.91,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,327029.91,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,201795.58,5109.02,1124333.01,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31,0,0,304833.31
