sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
1,April,2021,30-39,0,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2784,2754,2784,2784,2784,2784,2784,2784,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784,2784,2784,0,0,0,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48923.86,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67,0,0,48396.67
1,April,2021,30-39,1,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,107,137,137,137,137,137,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,137,0,0,0,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,1259217.96,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8,0,0,983476.8
1,May,2021,30-39,0,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2648,2679,2679,2679,2679,2679,2679,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679,2679,2679,0,0,0,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50882.3,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51,0,0,50293.51
1,May,2021,30-39,1,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,93,108,108,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,108,0,0,0,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1448777.66,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54
1,June,2021,30-39,0,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1383,1410,1410,1410,1410,1410,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,1410,1410,0,0,0,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,97423.23,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68,0,0,95557.68
1,June,2021,30-39,1,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
1,January,2020,40-49,0,4557,4557,4557,4557,4557,4557,4557,4557,4557,4526,4526,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4433,4557,4557,4557,4557,4557,4557,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557,4557,4557,0,0,0,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29769.4,0,0,29769.4,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,30393.94,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89
1,January,2020,40-49,1,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,527,620,620,620,620,620,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,620,620,0,0,0,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,255666.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65
1,February,2020,40-49,0,4263,4263,4263,4263,4263,4263,4263,4263,4263,4234,4234,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4263,4147,4263,4263,4263,4263,4263,4263,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4263,4263,4263,0,0,0,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31822.47,0,0,31822.47,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,32490.07,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99,0,0,31605.99
1,February,2020,40-49,1,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,493,580,580,580,580,580,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,580,580,0,0,0,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,273298.83,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304,0,0,232304
1,March,2020,40-49,0,4557,4557,4557,4557,4557,4557,4557,4557,4557,4526,4526,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4433,4557,4557,4557,4557,4557,4557,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557,4557,4557,0,0,0,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29769.4,0,0,29769.4,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,30393.94,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89
1,March,2020,40-49,1,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,527,620,620,620,620,620,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,620,620,0,0,0,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,255666.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65
1,April,2020,40-49,0,4410,4410,4410,4410,4410,4410,4410,4410,4410,4380,4380,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4290,4410,4410,4410,4410,4410,4410,4410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410,4410,4410,0,0,0,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30761.72,0,0,30761.72,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,31407.07,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45
1,April,2020,40-49,1,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,510,600,600,600,600,600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,600,600,0,0,0,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,264188.87,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54,0,0,224560.54
1,May,2020,40-49,0,4557,4557,4557,4557,4557,4557,4557,4557,4557,4526,4526,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,4433,4557,4557,4557,4557,4557,4557,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557,4557,4557,0,0,0,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29769.4,0,0,29769.4,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,30393.94,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89,0,0,29566.89
1,May,2020,40-49,1,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,527,620,620,620,620,620,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,620,620,0,0,0,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,255666.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65,0,0,217316.65
1,June,2020,40-49,0,4410,4410,4410,4410,4381,4410,4410,4410,4410,4380,4380,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4410,4265,4410,4410,4410,4410,4410,4410,4410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4410,4410,4410,0,0,0,0,0,30552.45,0,0,30552.45,0,0,30552.45,8337.14,211.08,46451.56,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30761.72,0,0,30761.72,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,8563.89,216.82,47714.95,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45,0,0,30552.45
